name,latitude,longitude,precipitation
Roskrepp,59.026674,7.089143,5.9497267759562815
Rosten,61.860793,9.408787,2.426229508196721
Rottenvik,69.600545,20.27112,3.590983606557378
Rusdalsåni,58.588596,6.506877,6.313114754098362
Rygene,58.406049,8.636195,4.629234972677592
Rånåsfoss,60.027536,11.323332,2.6357923497267777
Råssåfoss,62.827032,8.701812,6.025956284153012
Rødberg,60.263113,8.976154,3.5166666666666657
Rødne,59.562936,5.871519,8.128142076502728
Røldal,59.818538,6.818576,8.65737704918033
Røneid,61.417,7.257286,6.322950819672132
Røstefoss,62.507535,11.263389,2.3614754098360664
Røyrvikfoss,64.886275,13.562079,4.834426229508196
Sage,61.482112,7.440386,6.659016393442629
Sagefossen,61.614778,5.678216,10.787431693989069
Sagelva,63.462784,11.512801,5.074316939890712
Sagevikelv,61.361474,5.561724,9.448633879781422
Sagfossen,67.904601,15.860028,6.0396174863387975
Sagnfossen,61.161438,12.44547,2.5885245901639364
Saksenvik,67.110578,15.462681,5.292076502732242
Salhuselva,67.805099,15.773792,6.94972677595628
Saltdalelva,69.515225,19.25669,4.608196721311474
Salvasskardelva,68.652366,18.897696,3.941256830601094
Sama,63.111583,10.601726,4.186338797814209
Sarp,59.27644,11.133689,3.315573770491805
Saurdal,59.479142,6.692334,7.822131147540983
Savalen,62.185692,10.611858,2.052459016393444
Selselva,61.387342,5.61457,8.750546448087436
Sesselva,62.556419,7.161748,6.65409836065574
Seterkraft,62.674848,8.430747,6.514480874316941
Sevre,60.470494,9.22888,2.7308743169398904
Sigdestad,61.834199,5.664874,9.42349726775956
Sildvik,68.397625,17.799681,5.803005464480876
Siso,67.323103,15.722386,5.90901639344262
Sjona,66.310342,13.563553,8.247267759562844
Sjøfossen,66.970862,14.146661,6.813934426229507
Sjønstå,67.19867,15.724273,5.422950819672131
Skagen,61.504615,7.706137,5.633333333333333
Skarelva,68.183906,17.306387,5.716120218579232
Skarg,59.350378,7.295355,4.758196721311474
Skibotn,69.312883,20.34206,4.242349726775959
Skjefstadfoss I,60.826503,11.610549,2.5789617486338807
Skjefstadfoss II,60.830494,11.611755,2.5789617486338807
Skjenaldfossen,63.293668,9.728589,3.673224043715846
Skjerdal,61.834041,5.974903,6.383606557377045
Skjerka,58.557967,7.367182,5.932786885245901
Skjomen,68.201085,17.36584,6.114754098360656
Skjåk I,61.899278,8.227095,2.9893442622950834
Skoddeberg,68.625246,17.260847,4.864480874316939
Skogfoss,69.372953,29.694029,1.536612021857924
Skogheim,61.675014,5.783221,11.547267759562834
Skollenborg,59.621986,9.667983,3.158743169398908
Skotfoss,59.207785,9.528109,3.6068306010928937
Skravlåga,66.112053,13.53764,5.945081967213112
Slind,63.192406,10.956678,4.00245901639344
Slunkajavrre,67.807909,16.115713,6.94972677595628
Smeland,58.669051,7.450992,5.537978142076502
Smådøla,61.736211,8.936282,2.820491803278689
Småvatna,69.684261,22.154025,2.6193989071038257
Sokna,63.150398,10.317983,4.131420765027322
Solbergfoss,59.636706,11.154443,2.9404371584699462
Solbjørn,68.004201,13.161108,3.991803278688524
Solhom,58.775692,7.012965,6.065846994535519
Songa,59.779587,7.728818,4.59808743169399
Stakaldefoss,61.445797,6.009602,8.104918032786879
Standal,62.261338,6.416543,7.385245901639347
Stardalen,61.612472,6.548202,7.975136612021859
Steinsfoss,58.300155,7.967539,4.985519125683057
Steinsland,60.923999,5.98594,9.953005464480864
Steinsvik,61.999557,5.854637,8.138524590163932
Stordal,60.960972,5.703188,8.920491803278688
Storelva,60.977974,5.48821,8.796721311475407
Storelvi,60.262074,6.624444,7.865300546448091
Storlia,60.390513,7.391766,5.37896174863388
Storlivatn,59.687516,6.521502,10.003278688524588
Storåselva,64.279771,12.617346,3.856010928961749
Storåvatn 1,66.474322,13.396543,8.568852459016396
Strandfossen,60.909193,11.525804,2.79808743169399
Straumsmo,68.73871,18.656695,4.68142076502732
Stølsdalselva,60.280322,6.289923,7.913387978142077
Suldal I,59.651863,6.824512,9.168032786885243
Suldal II,59.651863,6.824512,9.168032786885243
Sundsbarm,59.498545,8.633632,3.7620218579234943
Sundsfjord,66.971196,14.157405,6.813934426229507
Svandalsflona,59.850284,6.962739,7.591803278688522
Svardøla,61.490419,6.983725,6.659016393442629
Svartdalen,60.790566,5.418863,10.548633879781413
Svartelva,63.637554,10.132666,5.201639344262297
Svartisen,66.724509,13.931344,8.920491803278685
Svartkulp,59.729116,6.627519,9.223770491803274
Svean,63.279212,10.472662,4.060109289617484
Svelgen I,61.771111,5.297622,11.063387978142082
Svelgen II,61.768853,5.304793,11.063387978142082
Svelgen III,61.716662,5.236697,10.970765027322408
Svelgen IV,61.768853,5.304793,11.063387978142082
Svelgfoss,59.582112,9.256108,3.5448087431693978
Svorka,63.038848,8.655876,5.566120218579234
Svorkmo,63.178053,9.772572,4.131420765027322
Sværen,61.281879,6.497773,5.5964480874316935
Sy-Sima,60.506968,7.140933,6.492349726775955
Sylsjø,62.930266,12.151988,3.680601092896174
Syversætre Foss,60.62985,12.030383,2.434699453551913
Såheim,59.87665,8.593622,3.626502732240437
Sædalen,60.491297,5.771373,8.408469945355188
Søa,63.300242,9.136845,5.048907103825134
Søberg,65.235725,12.657184,7.666939890710384
Søkkunda,61.370997,11.098058,2.6562841530054646
Sølna,62.116303,10.559259,2.26120218579235
Sønnå H,59.639933,6.379561,9.95874316939891
Sønnå L,59.639933,6.379561,9.95874316939891
Sørbrandal,62.166187,5.568515,7.992896174863392
Sørdalselva,62.04192,5.701138,7.37650273224044
Sørfjord I,68.060656,16.668725,6.730874316939895
Sørfjord II,68.037607,16.690698,6.327049180327872
Søråni,58.849841,7.819366,4.735792349726776
Tafjord 1,62.226405,7.421345,5.838797814207651
Tafjord 2,62.205012,7.445873,5.78661202185792
Tafjord 3,62.149826,7.43549,5.78661202185792
Tafjord 4,62.232343,7.429693,5.838797814207651
Tafjord 5,62.195096,7.517685,5.78661202185792
Tenneelva,62.070161,5.830044,7.932513661202186
Tevla,63.39412,11.913236,4.400546448087433
Timbra,61.752008,6.585757,6.410655737704917
Tinfos I,59.568963,9.26405,3.5448087431693978
Tinfos II,59.565626,9.26308,3.5448087431693978
Tinnkraft,59.989813,8.700788,3.3795081967213085
Tistedalsfoss,59.128023,11.43825,3.116393442622952
Tjodan,59.047854,6.647579,7.992076502732236
Tjønnefoss,58.982861,8.533434,4.046174863387975
Tjørhom,58.881373,6.817814,6.107377049180329
Tjøstheim,59.473793,6.473523,9.41065573770491
Tjøtaelva,61.751706,5.951292,6.719398907103822
Todøla,60.527584,9.177261,2.3669398907103827
Tokke,59.445572,8.040303,3.851092896174863
Toklev,59.362264,9.663048,3.748633879781417
Tolga,62.427683,11.086361,2.222131147540984
Tonstad,58.658155,6.728166,6.293715846994536
Torpa,61.006569,10.031814,3.3775956284153006
Torsnes,60.239467,6.201726,9.604371584699456
Tosdalen,65.28981,13.041161,8.11693989071038
Tossevikelva,60.418858,10.049833,3.164207650273221
Toverud,60.42073,10.384411,2.4937158469945366
Trandal,62.262534,6.5004,7.103551912568308
Trengereid,60.428801,5.623466,8.380327868852456
Trollfjord I,68.362655,14.930794,4.755737704918032
Trollheim,63.001093,9.020321,5.742622950819672
Trollvikelva,69.525221,20.765212,3.5172131147541
Tryland,58.222591,7.335344,5.526229508196716
Trysilfossen,61.750061,6.276408,6.719398907103822
Trælandsfos,58.348279,6.964348,6.260382513661201
Tunnsjø,64.695063,13.64173,3.649726775956284
Tunnsjødal,64.703361,12.836591,5.365573770491806
Tunnsjøfoss,64.690137,13.215878,5.130601092896172
Tussa,62.107524,6.57182,6.716666666666666
Tveitelva,60.164824,6.284669,8.734426229508195
Tveitereidfoss,58.924804,9.333019,3.881147540983605
Tverrdalselvi,61.448104,6.73452,7.923497267759564
Tverrelva,59.921765,5.904339,8.43825136612022
Tverrgjuvlo,60.717129,6.120648,8.574316939890705
Tverråa,65.329941,12.971645,7.943715846994542
Tverråga,66.044477,14.063695,6.2882513661202175
Tverråna,59.126243,6.270145,7.810928961748638
Tverråni,60.588828,9.172901,2.3669398907103827
Tya,63.032098,11.703237,4.193989071038252
Tyin,61.297126,7.849949,5.165846994535517
Tyria I,61.114006,10.671124,3.294808743169394
Tyria II,61.124574,10.695165,3.465027322404372
Tysseelva,59.394732,6.216533,8.58989071038251
Tyssefossen,60.375235,5.758082,8.478961748633878
Tysseland,59.507622,6.218006,9.814207650273229
Tysso II,60.129931,6.641965,9.45027322404371
Tøsse,60.617731,5.586937,8.310109289617488
Uleberg,58.600174,7.673136,4.991803278688523
Ulefoss,64.830095,11.933663,5.455464480874317
Ulefoss,59.281295,9.252866,3.527049180327868
Ullestad,59.1262,6.270215,7.810928961748638
Ulset,62.621834,10.257691,2.6360655737704937
Ulvik II,60.575845,6.921271,6.246994535519131
Ulvund,62.834158,8.520459,5.422404371584698
Urdsdalselva,65.941912,13.064278,6.99125683060109
Urke,62.212377,6.567568,7.260655737704916
Usma,62.633769,8.299117,6.703825136612025
Usma,63.11201,11.25758,3.913934426229507
Usta,60.567368,8.410259,2.864480874316944
Ustekveikja,60.529049,7.746783,4.194808743169401
Uvdal I,60.243794,8.701658,3.2120218579234976
Uvdal II,60.257442,8.92642,3.050000000000001
Vafos,58.895751,9.337293,3.94207650273224
Vaksvik,62.450298,6.895947,6.41338797814208
Valdra,59.727955,5.942801,9.023497267759556
Valen,59.82739,5.795447,8.910655737704918
Valken,67.119331,15.495843,5.292076502732242
Valsøyfjord,63.121025,8.568069,5.769398907103825
Vamma,59.54261,11.169893,3.1024590163934413
Vangjolo,60.603565,6.362556,6.558196721311476
Vangpollen,68.611578,15.58176,5.042349726775956
Vanndøla,61.599953,7.292476,6.243715846994535
Vassenden,66.123043,13.257638,5.945081967213112
Vassfossen,58.661989,8.062375,4.568579234972677
Vasstøl,59.708008,6.857516,9.223770491803274
Vassvikelva,59.913941,6.528615,7.323224043715841
Vatne,62.140217,6.249948,6.645901639344264
Vedeld,62.182051,5.793378,7.992896174863392
Veiski,67.331657,15.976916,7.037978142076501
Veiteberg,61.618866,6.642294,7.975136612021859
Veka,59.503556,6.535517,9.41065573770491
Vemork,59.86944,8.493679,3.626502732240437
Vemundsbotn,60.857432,5.696332,10.384699453551912
Vengåa,62.558565,7.842979,6.489071038251364
Venna,63.34793,9.281183,5.178688524590164
Vesle Kjela,59.787693,7.251534,4.59808743169399
Veslefallet,61.383113,11.142157,2.6562841530054646
Vessingfoss,62.996363,11.826643,3.722404371584701
Vestfossen,59.733039,9.872011,3.137158469945354
Vestrebotn,60.995104,5.722891,8.920491803278688
Viddal,62.138258,6.611988,6.716666666666666
Vigelandsfoss,58.253518,7.958415,5.154098360655738
Vikaelva,59.793494,6.094221,9.49207650273223
Vikaelva,61.909997,6.698565,6.509836065573773
Vikeså,58.640929,6.08579,6.613661202185791
Vindedal,61.121005,7.330941,4.789617486338793
Vinje,59.625305,7.853282,4.296721311475408
Vinkelfallet,61.532876,10.141178,2.5904371584699453
Virakelva,68.377169,17.123301,4.665027322404371
Vittingfoss,59.474488,10.004542,3.488251366120221
Viulfoss,60.194522,10.322398,2.749453551912568
Voldsetelva,63.871533,10.796528,3.8904371584699455
Vossedalselvi,60.646363,6.10383,8.208743169398904
Vrangfoss,59.30235,9.203938,3.527049180327868
Vrenga,59.862852,9.384991,3.474043715846993
Vågaåna,59.49324,6.126577,9.814207650273229
Vågen,62.114402,6.540055,6.716666666666666
Ylja,61.198141,8.382167,3.837978142076501
Ytre Alsåker,60.384801,6.499802,8.071857923497266
Ytre Matre,59.823114,5.987583,9.49207650273223
Åbjøra,60.911585,9.368901,2.9961748633879783
Åkraelva,59.794126,6.093596,9.49207650273223
Åkvisla,61.340634,10.341534,2.879781420765028
Åmdal,59.363499,8.052367,3.689071038251365
Åmela,62.020561,5.839346,7.790710382513659
Åmli-Gjøv,58.767746,8.481447,3.956284153005464
Åmli-Nidelv,58.767697,8.48176,3.956284153005464
Åna-Sira,58.293734,6.453253,6.613934426229506
Årdal Øvre,61.671474,6.424681,6.939617486338792
Årlifoss,59.686023,9.142329,3.5606557377049177
Årvik,60.17154,6.108996,8.23251366120218
Årøy,61.27795,7.150454,4.975956284153002
Årøy I,61.276639,7.157259,4.975956284153002
Åsebotn,60.97561,6.063749,8.559562841530054
Åselva,61.52042,6.340126,8.178142076502732
Åskåra 1,61.801738,5.669953,7.125409836065568
Åskåra 2,61.801738,5.669953,7.125409836065568
Åsmulfoss,64.677473,12.677895,5.557923497267764
Øgreyfoss,58.478973,6.030994,5.851092896174862
Øksenelvane,61.841527,5.802617,7.125409836065568
Øljusjøen,61.003581,8.068592,4.003005464480875
Ølmedal,59.499256,6.007593,8.022404371584697
Ørteren,60.502923,7.862656,3.7106557377049207
Ørtvatn,66.40672,14.503245,6.379508196721314
Østerbø,61.079957,5.925388,7.767486338797815
Øvre Bersåvatn,60.181651,6.693228,7.224590163934424
Øvre Fiskumfoss,64.556298,12.4777,4.607923497267762
Øvre Forsland,66.050199,13.11736,6.969945355191256
Øvre Leirfoss,63.372869,10.407425,3.997814207650274
Øvre Leiråga,66.442256,13.842201,8.17704918032786
Øvre Markevatn,61.446093,5.335162,8.131420765027325
Øvre Russvik,68.135978,16.546919,6.58715846994536
Øvre Røssåga,65.887092,13.800661,6.357923497267757
Øvre Svultingen,61.160205,5.478088,8.503551912568298
Øvre Tessa,61.817179,8.951578,2.786338797814209
Øvre Vinstra,61.481479,9.314391,2.5426229508196725
Øyberget,61.92177,8.090528,3.354918032786886
?aga? II/Zagan II,51.6154,15.3168,1.739071038251367
?apino?/Lapnio,54.2847,18.4482,2.0144808743169413
Bielkowo Bielkowo Hydroelectric Power Plant Poland - Bielkowo Hydroelectric Power Plant Poland,54.2696,18.51,2.04016393442623
Brzeg dolny waly slaskie Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland - Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland,51.2605,16.7656,1.9144808743169413
Brąswałd,53.84,20.4041,1.7396174863387983
Czchow Czchow Hydroelectric Power Plant Poland - Czchow Hydroelectric Power Plant Poland,49.81,20.680556,2.23879781420765
Debe Debe Hydroelectric Power Plant Poland - Debe Hydroelectric Power Plant Poland,52.4883,20.9236,1.933333333333333
Dobrze?,50.7558,17.8332,2.034699453551913
Dychów Dychow - Dychow Pumped Storage Hydroelectric Power Plant Poland,51.986332,15.06082,1.91065573770492
Gorzupia II,51.736,15.2584,1.7989071038251383
Grajówka,51.6725,15.2919,1.7989071038251383
Grodek Grodek Hydroelectric Power Plant Poland - Grodek Hydroelectric Power Plant Poland,53.4999,18.3736,1.7371584699453555
Januszkowice,50.3905,18.1133,2.080874316939892
Koronowo Koronowo Hydroelectric Power Plant Poland - Koronowo Hydroelectric Power Plant Poland,53.2753,17.9527,1.767486338797814
Kr?pna,50.4483,17.9577,2.090983606557378
Krapkowice,50.4712,17.9809,2.090983606557378
Myczkowce Myczkowce Hydroelectric Power Plant Poland - Myczkowce Hydroelectric Power Plant Poland,49.4311,22.4084,2.4601092896174865
Niedzica Niedzica Pumped Storage Power Plant Poland - Niedzica Pumped Storage Power Plant Poland,49.409964,20.326766,2.1822404371584714
O?awa,50.9374,17.3401,1.982513661202185
Pierzch?y,54.3007,19.849,2.2049180327868867
Pilchowice Pilchowice Hydroelectric Power Plant Poland - Pilchowice Hydroelectric Power Plant Poland,50.964,15.645,2.3131147540983616
Porabka Porabka Hydroelectric Power Plant Poland - Porabka Hydroelectric Power Plant Poland,49.8073,19.202,2.8502732240437174
Porąbka żar Porabka Zar H1 - Porabka-Zar Pumped Storage Power Plant Poland,49.770497,19.211663,2.927868852459016
Raduszec Stary,52.0293,15.0719,1.8355191256830603
Rakowice,51.1294,15.5766,2.047540983606558
Roznow Roznow Hydroelectric Power Plant Poland - Roznow Hydroelectric Power Plant Poland,49.7614,20.6631,2.093442622950821
Smardzewice,51.4739,20.0061,1.5983606557377057
Solina Solina - Solina Pumped Storage Hydroelectric Power Plant Poland,49.395832,22.460692,2.4128415300546457
Sromowice Wy?ne,49.4068,20.3336,2.1822404371584714
Straszyn,54.2742,18.5633,2.053825136612023
Strzegomino,54.3202,17.2311,2.227322404371585
Tresna Tresna Hydroelectric Power Plant Poland - Tresna Hydroelectric Power Plant Poland,49.7473,19.2075,2.927868852459016
Włocławek Wloclawek - Wloclawek Hydroelectric Power Plant Poland,52.6564,19.1339,1.6147540983606576
Zielisko,51.621667,14.761111,1.8008196721311496
Zur Zur Hydroelectric Power Plant Poland - Zur Hydroelectric Power Plant Poland,53.5613,18.354,1.7371584699453555
Żarnowiec Zarnowiec H1 - Zarnowiec Pumped Storage Hydroelectric Power Plant Poland,54.722272,18.082356,2.3855191256830617
Żydowo ZydowoPS - Zydowo Pumped Storage Hydroelectric Power Plant Poland,54.021671,16.738544,2.2819672131147537
 Aguieira - G1 - Aguieira Hydroelectric Power Plant Portugal,40.340285,-8.196778,3.1319672131147533
Alqueva,38.197508,-7.496394,1.4759562841530058
Alto lindoso Alto Lindoso - G1 - Alto Lindoso Hydroelectric Power Plant Portugal,41.872,-8.2025,7.028688524590158
Alto rabagão Rabagao - Alto Rabagao Hydroelectric Power Plant Portugal,41.737703,-7.853632,4.652732240437159
Alvadia,41.4564,-7.8103,4.784972677595625
Alvito,38.2788,-7.9093,1.6765027322404369
Aregos,41.0939,-8.0278,4.290983606557376
Baixo Sabor Montante - G1,41.209099,-7.049,1.892349726775956
Barroca,40.1115,-7.7297,2.249453551912569
Belver,39.4795,-7.9979,2.3480874316939904
Bemposta,41.3009,-6.4699,1.763661202185793
Boavista,41.358,-8.4491,4.262841530054641
Bouca Bouca - Bouca Hydroelectric Power Plant Portugal,39.854,-8.2197,3.1060109289617475
Bouçoais-Sonim,41.7277,-7.1954,2.545628415300548
Bragadas,41.5413,-7.7891,4.895081967213112
Cabril Cabril - G1 - Cabril Hydroelectric Power Plant Portugal,39.91727,-8.13244,3.441256830601093
Caldeirao Caldeirao - Caldeirao Hydroelectric Power Plant Portugal,40.5316,-7.3297,2.8297814207650287
Calheta,32.746111,-17.149167,3.2286885245901664
Canedo,41.6204,-7.7394,2.737704918032789
Canicada Canicada - Canicada Hydroelectric Power Plant Portugal,41.653,-8.231,5.626775956284151
Carrapatelo Carrapatelo - G1 - Carrapatelo Hydroelectric Power Plant Portugal,41.0849,-8.1306,4.216939890710382
Carregal,40.8072,-8.2438,3.6240437158469954
Castelo bode Castelo Bode - G1 - Castelo do Bode Hydroelectric Power Plant Portugal,39.5429,-8.3188,2.2117486338797816
Catapereiro,41.0912,-7.2715,1.954644808743171
Cercosa,40.6703,-8.2469,5.094262295081967
Corvete,41.3965,-8.1793,4.680601092896174
Covas do Barroso,41.6305,-7.7949,2.737704918032789
Crestuma Crestuma - G1 - Crestuma-Lever Hydroelectric Power Plant Portugal,41.0716,-8.486,3.999453551912569
Desterro,40.3984,-7.6869,4.355191256830597
Desterro,40.3984,-7.6869,4.355191256830597
Ermal,41.5781,-8.1528,5.440983606557375
Ermida (Ribeiradio),40.7422,-8.3194,5.49726775956284
Fagilde,40.6292,-7.8255,3.169945355191257
Fajã da Nogueira,32.7432,-16.9069,3.2841530054644794
Feiticeiro (Baixo Sabor - Jusante),41.202,-7.0936,1.892349726775956
Foz Tua,41.215833,-7.426389,2.3366120218579254
Frades I,41.693192,-8.027951,6.744808743169403
Fratel Fratel - G1 - Fratel Hydroelectric Power Plant Portugal,39.5428,-7.8029,2.359016393442623
Freigil,41.075,-8.0233,4.290983606557376
Guilhofrei,41.5811,-8.1428,5.440983606557375
Idanha-a-Nova,39.9447,-7.2011,2.2136612021857927
Inverno da Calheta,32.7215,-17.1789,2.31912568306011
Janeiro de Cima,40.0655,-7.8055,2.312841530054647
Lindoso,41.8595,-8.2704,7.028688524590158
Maranhão,39.0152,-7.9756,1.8767759562841528
Meimoa,40.2597,-7.1389,2.1672131147541
Miranda,41.4886,-6.2656,2.052459016393444
