name,latitude,longitude,ndvi
Bregnier cordon Bregnier-Cordon Hydroelectric Power Station France - Bregnier-Cordon Hydroelectric Power Station France,45.654,5.605,0.3572285771369934
Brassac,43.612,2.5118,0.8312533497810364
Bujaleuf,45.8025,1.614444444,0.6721276640892029
Brens-Virigin Hydroelectric Power Station France - Brens-Virigin Hydroelectric Power Station France,45.725,5.698,0.4793795049190521
Brousse-le-Château,44.0062,2.6383,0.6853361129760742
Cajarc,44.4939,1.8384,0.7285376191139221
Calypso,45.235311,6.4399136,0.5197699069976807
Brommat BROMMAT 6/7,44.76793,2.68415,0.7109925150871277
Buzy,43.1411,-0.4466,0.8471393585205078
Caderousse CADEROUSSE - Caderousse Hydroelectric Power Station France,44.09606,4.72329,0.08354410529136658
Cambeyrac Cambeyrac Hydroelectric Power Station France - Cambeyrac Hydroelectric Power Station France,44.655,2.574,0.4225172996520996
Campan,42.9617,0.2164,0.6985772252082825
Castillon Castillon Hydroelectric Power Station France - Castillon Hydroelectric Power Station France,43.878,6.538,0.37750017642974854
Castillon-en-Couserans,42.9142,1.02833,0.7319349646568298
Caussade,44.157,1.5439,0.6099902987480164
Capdenac,44.5849,2.066,0.7923558354377747
Castelnau lassouts Castelnau-Lassouts Hydroelectric Power Station France - Castelnau-Lassouts Hydroelectric Power Station France,44.505,2.874,0.5520173907279968
Causse-de-la-Selle,43.7932,3.6295,0.7763391137123108
Cargiaca,41.7322,9.0412,0.8220927715301514
Centrale Hydro-Électrique Luz I & 2,42.87024,-0.01209,0.5195056200027466
Centrale hydraulique EDF de Golfech - Sud-Ouest,44.1091231,0.8503732,0.4723297953605652
Champcella Champcella Hydroelectric Power Station France - Champcella Hydroelectric Power Station France,44.737,6.575,0.5873842835426331
Castirla Hydroelectric Power Station France - Castirla Hydroelectric Power Station France,42.38,9.134,0.6104024648666382
Centrale Hydroélectrique de Tucoy,42.90973,-0.25888,0.7627508640289307
Centrale Hydroélectrique de Lau-Balagnas,42.9929,-0.0998,0.799235463142395
Centrale Hydroélectrique de Nouaux,42.9842,-0.1428,0.8110657930374146
Champsanglard,46.2801,1.8891,0.7771416902542114
Chastang CHASTANG (LE) 1 - Chastang Hydroelectric Generating Station France,45.15185,2.00985,0.3277547061443329
Chaudanne Chaudanne Hydroelectric Power Station France - Chaudanne Hydroelectric Power Station France,43.848,6.544,0.1976620852947235
Chartrettes,48.4943,2.7131,0.8039966821670532
Charritte-de-Bas,43.2951,-0.897,0.5389660000801086
Cierp-Gaud,42.9129,0.6341,0.8529171943664551
Châtelus-le-Marcheix,46.0068,1.6256,0.8202958106994629
Cheylas CHEYLAS 1 - Cheylas (Le) Hydroelectric Power Station France,45.3846,6.00207,0.5455958247184753
Chautagne Chautagne Hydroelectric Power Station France - Chautagne Hydroelectric Power Station France,45.879,5.811,0.28499695658683777
Château-Chinon (Campagne),47.0563,3.9403,0.7627456784248352
Claux Claux Hydroelectric Power Station France - Claux Hydroelectric Power Station France,44.876,6.48,0.47512930631637573
Châtel-Montagne,46.1002,3.7168,0.7604855895042419
Combe d'avrieux COMBE DAVRIEUX 1 - Aussois + Combe d'Avrieux Hydroelectric Power Station France,45.21348,6.72053,0.3411317467689514
Châtellerault,46.8153,0.5526,0.47429358959198
Cize bolozon Cize Bolozon Hydroelectric Power Station France - Cize Bolozon Hydroelectric Power Station France,46.211,5.465,0.4288980960845947
Coiselet Coiselet Hydroelectric Power Station France - Coiselet Hydroelectric Power Station France,46.294,5.592,0.3018853962421417
Curbans CURBANS - Curbans Hydroelectric Power Station France,44.42078,6.02016,0.39057299494743347
Cornimont,47.9686,6.8651,0.7073661088943481
Egets Egets Hydroelectric Power Station France - Egets Hydroelectric Power Station France,42.955,0.565,0.8398371934890747
Couesque COUESQUE - Couesque Hydroelectric Power Station France,44.69609,2.58555,0.3632589280605316
DONZERE MONDRAGON - Bollene Hydroelectric Power Station France,44.304001,4.742,0.0029698265716433525
Cusset jonage Cusset-Jonage Hydroelectric Power Station France - Cusset-Jonage Hydroelectric Power Station France,45.79,5.025,0.3583613336086273
Eguzon Eguzon Hydroelectric Power Station France - Eguzon Hydroelectric Power Station France,46.455,1.613,0.49326470494270325
Domène,45.2044,5.8371,0.471148818731308
Eygliers Eygliers Hydroelectric Power Station France - Eygliers Hydroelectric Power Station France,44.672,6.65,0.4117434620857239
Eymoutiers,45.7111,1.7405,0.7159755825996399
Faux-la-Montagne,45.7431,1.9351,0.7632349729537964
Felletin,45.8905,2.1825,0.5064969062805176
Enchanet Enchanet Hydroelectric Power Station France - Enchanet Hydroelectric Power Station France,45.082,2.194,0.5946131348609924
Fessenheim FESSENHEIM - Fessenheim Hydroelectric Power Station France,47.91466,7.57067,0.043458085507154465
Entraygues-sur-Truyère,44.6548,2.5787,0.8526005744934082
Fos,42.8607,0.7473,0.6172618865966797
Fumel,44.5079,0.9804,0.7907674908638
Foix,42.9654,1.6102,0.47086039185523987
Fontan,44.0215,7.5448,0.7235210537910461
Gargilesse-Dampierre,46.5061,1.6202,0.7647774815559387
Gambsheim,48.682,7.919,-0.08217611908912659
Fontpédrouse,42.463,2.1949,0.47212061285972595
Gaillac,43.9165,1.8862,0.6223560571670532
Gerstheim GERSTHEIM - Gerstheim Hydroelectric Power Station France,48.40385,7.72775,0.13395123183727264
Germ,42.7767,0.4407,0.6487283110618591
Gignac,43.66361111,3.55722222,0.43515780568122864
Genissiat GENISSIAT - Genissiat Hydroelectric Power Station France,46.05271,5.81285,0.1369325965642929
Gour Noir (Le) Hydroelectric Power Station France - Gour Noir (Le) Hydroelectric Power Station France,45.071,2.067,0.745667576789856
Gervans Gervans Hydroelectric Power Station France - Gervans Hydroelectric Power Station France,45.136,4.806,0.22745224833488464
Grand maison GRAND MAISON 1 - Grand Maison Pumped Storage Hydroelectric Power Station France,45.20597,6.11719,-0.023106161504983902
Giuncaggio,42.1921,9.3824,0.7206401228904724
Grandrif,45.5205,3.8348,0.7292236089706421
Guchen,42.8567,0.3213,0.8350036144256592
Grangent Grangent Hydroelectric Power Station France - Grangent Hydroelectric Power Station France,45.467,4.248,0.2679089307785034
Golinhac Golinhac Hydroelectric Power Station France - Golinhac Hydroelectric Power Station France,44.606,2.605,0.6803609132766724
Hermillon HERMILLON,45.28424,6.35799,0.13369956612586975
Grandval Grandval Hydroelectric Power Plant France - Grandval Hydroelectric Power Plant France,44.9219,3.0745,0.46116966009140015
Jouques Jouques Hydroelectric Power Station France - Jouques Hydroelectric Power Station France,43.681,5.656,0.09935043752193451
Hautefage Hautefage Hydroelectric Power Station France - Hautefage Hydroelectric Power Station France,45.06,1.994,0.8644915223121643
Hillion,48.5028,-2.6463,0.6561174988746643
Hauteluce,45.7642,6.6156,0.7486044764518738
Hourat Hourat Hydroelectric Power Station France - Hourat Hydroelectric Power Station France,43.075,-0.42,0.532853901386261
Izernore,46.2184,5.5632,0.7574270367622375
Jouy-aux-Arches,49.0644,6.0867,0.7983781099319458
Hospitalet l' Hospitalet (L') Hydroelectric Power Station France - Hospitalet (L') Hydroelectric Power Station France,42.588,1.797,0.2917109727859497
Kembs KEMBS - Kembs Hydroelectric Power Station France,47.655,7.52,0.04188935086131096
La Bastide-Puylaurent,44.5658,3.888,0.7091922163963318
La Bathie - Roseland,45.68545,6.62249,0.5102531909942627
L'Isle-Jourdain,46.2384,0.6985,0.6831539869308472
La Roche-de-Rame,44.7659,6.617,0.5682964324951172
La Grave,45.0601,6.2836,0.6660335659980774
La Bridoire,45.5299,5.7378,0.7449048757553101
La Bresse,48.0184,6.9255,0.7574558258056641
La Soula,42.7225,0.41944444,0.5784912705421448
Lacourt,42.9332,1.1708,0.8455764651298523
Landry,45.5637,6.7617,0.7457823157310486
Langogne,44.7238,3.8338,0.6022073030471802
La Llagonne,42.5377,2.094,0.70089191198349
Lanau Lanau Hydroelectric Power Station France - Lanau Hydroelectric Power Station France,44.891,3.003,0.5228551030158997
Lardy Lardy Hydroelectric Power Station France - Lardy Hydroelectric Power Station France,44.662,2.583,0.31430837512016296
Largue Largue Hydroelectric Power Station France - Largue Hydroelectric Power Station France,43.854,5.859,0.23522697389125824
Laguiole,44.6943,2.8677,0.7907089591026306
Laparan,42.6717259,1.7009906,0.6333881616592407
Lantosque,43.9706,7.3049,0.7133374214172363
Laval-de-Cère/Barrage de Brugale,44.9443,1.9359,0.8192685842514038
Laval cere & Laval de Cere  1 & 2 Hydroelectric Power Station France - Laval de Cere  1 & 2 Hydroelectric Power Station France,44.953,1.95,0.5863963961601257
Lazer le Lazer (Le) Hydroelectric Power Station France - Lazer (Le) Hydroelectric Power Station France,44.346,5.868,0.47449931502342224
Laroquebrou,44.9744,2.1934,0.767986536026001
Larrau,43.01,-0.973,0.8308531045913696
Laval,45.2362,5.9815,0.7435842752456665
Le Bourg-d'Hem,46.3006,1.8404,0.7638259530067444
Le Cannet-des-Maures,43.3739,6.3755,0.5231673121452332
Le Palais-sur-Vienne,45.8737,1.3248,0.7262299656867981
Lavours,45.8115,5.7724,0.6425323486328125
Le Tech,42.4418,2.513,0.790698766708374
Loudenvielle,42.7302,0.4323,0.27488642930984497
Licq atherey Licq-Atherey Hydroelectric Power Station France - Licq-Atherey Hydroelectric Power Station France,43.048,-0.886,0.6014639735221863
Livinhac-le-Haut,44.5968,2.2161,0.792500376701355
Lot Lot Hydroelectric Power Station France - Lot Hydroelectric Power Station France,44.663,2.664,0.5685586333274841
Livet-et-Gavet,45.0905,5.9188,0.7384836673736572
Lugo di nazza Lugo Di Nazza Hydroelectric Power Station France - Lugo Di Nazza Hydroelectric Power Station France,42.091,9.316,0.4332103431224823
Malgovert,45.61787,6.79074,0.33049461245536804
Luz-Saint-Sauveur,42.8322,0.0177,0.7276806831359863
Manosque voix Manosque-Voix Hydroelectric Power Station France - Manosque-Voix Hydroelectric Power Station France,43.85081,5.83276,0.29730379581451416
Lusigny-sur-Barse,48.263,4.2773,0.7682058811187744
Luzenac,42.7199,1.7426,0.7611643075942993
Marcillac - barrage la Valette,45.215,2.038,0.7319602370262146
Marckolsheim MARCKOLSHEIM - Marckolsheim Hydroelectric Power Station France,48.15371,7.5898,0.08628063648939133
Mallemort Mallemort Hydroelectric Power Station France - Mallemort Hydroelectric Power Station France,43.715,5.205,0.2783982455730438
MONTELIMAR - Chateauneuf Du Rhone Hydroelectric Power Station France,44.499001,4.708,-0.05074945464730263
Mazet Hydroelectric Power Station France - Mazet Hydroelectric Power Station France,45.801,1.803,0.5991296172142029
Meyras,44.6766,4.2604,0.8094692230224609
Mareges MAREGES - Mareges Hydroelectric Power Station France,45.39171,2.36446,0.2713627219200134
Miramont-de-Comminges,43.0912,0.7558,0.9087458848953247
Mazamet,43.458,2.3893,0.8401613235473633
Mizoën,45.0431,6.1821,0.5838953256607056
Metz/Central hydraulique de Metz-Wadrinau,49.1198,6.154,0.5442270636558533
Monceaux La Virolle Hydroelectric Power Station France - Monceaux La Virolle Hydroelectric Power Station France,45.576,1.84,0.6195942759513855
Montahut Montahut Hydroelectric Power Station France - Montahut Hydroelectric Power Station France,43.571,2.94,0.6231694221496582
Millac/La Roche,46.1954,0.7055,0.47523945569992065
Montauban,44.0226,1.3638,0.4189022481441498
Mirandol-Bourgnounac,44.1468,2.1715,0.7056045532226562
Montbrun,44.5114,1.9032,0.6570162177085876
Montpezat MONTPEZAT,44.69026,4.27215,0.4875720739364624
Montsapey,45.5313,6.3673,0.8244071006774902
Moûtiers,45.4864,6.5373,0.615897536277771
Monteynard MONTEYNARD - Monteyard-Avigonnet Hydroelectric Power Station France,44.96118,5.68874,0.13452547788619995
Montezic MONTEZIC 1 - Montezic Pump Storage Hydroelectric Power Station France,44.73766,2.64342,0.6495623588562012
Méolans-Revel,44.371,6.498,0.608431875705719
Motz,45.9191,5.8448,0.6139892339706421
Moux charmines Moux Charmines Hydroelectric Power Station France - Moux Charmines Hydroelectric Power Station France,46.277,5.554,0.6788125038146973
Méréville,48.5912,6.1369,0.8046674728393555
Nantes-en-Ratier,44.9279,5.8283,0.6641303896903992
Nentilla Nentilla Hydroelectric Power Station France - Nentilla Hydroelectric Power Station France,42.772,2.213,0.6508883833885193
Olargues,43.5411,2.9176,0.7465829849243164
Nyer,42.5014,2.2744,0.6305682063102722
Neuville-sur-Ain,46.08166667,5.37944444,0.5900181531906128
Oraison ORAISON - Oraison Hydroelectric Power Station France,43.92101,5.92438,0.3619839549064636
Oo Hydroelectric Power Station France - Oo Hydroelectric Power Station France,42.804,0.56,0.8103553056716919
Noirefontaine/Dampjoux,47.3471,6.7644,0.7120766043663025
Orelle,45.20308,6.57913,0.6044523119926453
Ocana Ocana Hydroelectric Power Station France - Ocana Hydroelectric Power Station France,41.946,8.935,0.4847661256790161
Olette,42.5962,2.2423,0.5395079851150513
Oloron-Sainte-Marie,43.16305556,-0.59194444,0.6010767817497253
Orgeix,42.6757,1.8767,0.7630419731140137
Passy PASSY,45.91642,6.72592,0.3430158197879791
Ottmarsheim OTTMARSHEIM - Ottmarsheim Hydroelectric Power Station France,47.77399,7.52246,0.19969522953033447
Passy,45.954,6.7398,0.5856655240058899
Pied borne PIED DE BORNE - Pied-de-Borne Hydroelectric Power Station France,44.47198,3.98867,0.33287134766578674
Pardies,43.3858,-0.5879,0.24873867630958557
Orlu Orlu Hydroelectric Power Station France - Orlu Hydroelectric Power Station France,42.689,1.912,0.5911831855773926
Pointis-Inard,43.0837,0.7971,0.8178583979606628
Perles-et-Castelet,42.7179,1.774,0.8643350601196289
Plouasne,48.3118,-2.0078,0.7303335070610046
Pointis-de-Rivière,43.0911,0.6255,0.6333175301551819
Portillon le Portillon (Le) Hydroelectric Power Station France - Portillon (Le) Hydroelectric Power Station France,42.733,0.553,0.7199480533599854
Pierre benite Pierre Benite Hydroelectric Power Station France - Pierre Benite Hydroelectric Power Station France,45.702,4.842,0.09124588966369629
Pinet Hydroelectric Power Station France - Pinet Hydroelectric Power Station France,44.07,2.805,0.5137268304824829
Pont-de-Roide,47.3853,6.7628,0.7787150740623474
Pontcharra,45.43293,6.03032,0.7463732957839966
Pralognan-la-Vanoise,45.3501,6.7208,0.6490280032157898
Prayssac,44.502783,1.1732197,0.558743953704834
Pouget POUGET 4 - Pouget (Le) Hydroelectric Power Station France,44.0597,2.77,0.5533668994903564
Port-Mort,49.1697841,1.3876834,0.4510524868965149
Queige,45.71916667,6.49861111,0.7188218235969543
Poses,49.3096743,1.2362412,0.03728209808468819
Pragneres Hydroelectric Power Station France,42.8211,0.01033,0.4139705002307892
Quinson Quinson Hydroelectric Power Station France - Quinson Hydroelectric Power Station France,43.699,6.051,0.4000225365161896
Rance tidal RANCE - Rance Tidal Hydroelectric Power Station France,48.6180022,-2.0238876,
Randens RANDENS,45.52711,6.31996,0.47599297761917114
Rhinau RHINAU - Rhinau Hydroelectric Power Station France,48.28412,7.67728,0.134076327085495
Roanne,46.0451,4.0801,0.31872236728668213
Rabodanges,48.8003,-0.2895,0.5690195560455322
Revin REVIN 1 - Revin Pump Storage Hydroelectric Power Station France,49.92556,4.61331,0.6662508845329285
Rhue Rhue (La) Hydroelectric Power Station France - Rhue (La) Hydroelectric Power Station France,45.415,2.499,0.7382640838623047
Sail-sous-Couzan,45.7367,3.9618,0.7698281407356262
Roquebillière,44.02138889,7.30722222,0.42645350098609924
Romanche-Gavet,45.1171846,5.9590868,0.43677768111228943
Sablons PEAGE DE ROUSSILLON - Sablons Hydroelectric Power Station France,45.307,4.797,0.19046619534492493
Saint cassien Saint Cassien Hydroelectric Power Station France - Saint Cassien Hydroelectric Power Station France,43.602,6.841,0.6557719707489014
Saint guillerme SAINT GUILLERME - St. Guillerme Hydroelectric Power Station France,45.03048,6.07914,0.6144630908966064
Saint dalmas Saint Dalmas Hydroelectric Power Station France - Saint Dalmas Hydroelectric Power Station France,44.047,7.586,0.37823614478111267
Saint chamas SAINT CHAMAS - Saint Chamas Hydroelectric Power Station France,43.52741,5.07342,0.12287528812885284
Saint esteve SAINT ESTEVE - Saint Esteve-Janson Hydroelectric Power Station France,43.69049,5.38489,0.3223404288291931
Saint georges commiers Saint Georges de Commiers Hydroelectric Power Station France - Saint Georges de Commiers Hydroelectric Power Station France,45.006,5.687,0.41178029775619507
Saint-Alban-des-Villards,45.3146,6.2362,0.7964702844619751
Saint pierre cognet,44.87249,5.77319,0.5549733638763428
Saint-Christophe-en-Oisans,44.9289,6.2441,0.19289129972457886
Saint-Dalmas-le-Selvage,44.2894,6.841,0.6946927309036255
Saint-Denis-des-Murs,45.7797,1.5295,0.6834023594856262
Saint-Barthélemy-le-Plain,45.0453,4.7436,0.6136185526847839
Saint-Firmin,44.7936,6.0261,0.7083221673965454
Saint-Barthélemy-de-Séchilienne,45.0397,5.8221,0.8450190424919128
Saint-Gervais-les-Bains,45.857,6.741,0.7735573649406433
Saint-Girons,42.9756,1.1531,0.579741358757019
Saint-Cézaire-sur-Siagne,43.6597,6.8033,0.5658676028251648
Saint-Jean-de-Maurienne,45.2719,6.3455,0.5130023956298828
Saint-Julien-Mont-Denis,45.2803,6.4175,0.8073179721832275
Saint-Jeoire,46.1387,6.4645,0.8161907196044922
Saint-Flour/Centrale hydroelectrique EDF de Sauviat,45.7102,3.5096,0.6154022812843323
Saint-Julien-le-Petit,45.8223,1.7051,0.6109014749526978
Saint-Gervais-d'Auvergne,46.0192,2.8311,0.603793740272522
Saint-Lizier,43.0002,1.1292,0.44083070755004883
Saint-Léonard-de-Noblat,45.841,1.4954,0.7843409180641174
Saint-Maurice-Navacelles,43.8448,3.5064,0.5483301877975464
Saint-Laurent-en-Beaumon,44.89527778,5.85805556,0.7261859774589539
Saint-Laurent-du-Var,43.6865,7.1823,0.3776980936527252
Saint-Maurice-de-Lignon,45.2330869,4.1547189,0.6825551986694336
Saint-Laurent-en-Royans,45.0098,5.3463,0.7872068285942078
Saint-Maurice-en-Valgodemard,44.7984,6.1126,0.6458249092102051
Saint-Martin-du-Var,43.8162,7.1996,0.7951526641845703
Saint-Mamet-la-Salvetat,44.8566,2.3054,0.45134949684143066
Saint-Pierre-Chérignat,45.9602,1.6139,0.8336654305458069
Saint-Pierre-en-Faucigny,46.0468,6.37475,0.7267771363258362
Saint-Étienne-de-Cuines,45.3454,6.2602,0.6953862309455872
Saint-Priest-Taurion,45.9063392,1.4122593,0.5501845479011536
Saint-Paul-sur-Ubaye,44.559,6.8207,0.30254796147346497
Sainte Helene - La Coche,45.49667,6.51038,0.4300652742385864
Sainte croix,43.73687,6.13423,0.3301776349544525
Sainte tulle i&ii Sainte Tulle I&II Hydroelectric Power Station France - Sainte Tulle I&II Hydroelectric Power Station France,43.787,5.774,0.2926557958126068
Sainte-Marie-de-Cuines,45.3191,6.2942,0.7714372277259827
Sainte-Foy-Tarentaise,45.5844,6.9414,0.1294821947813034
Salignac Salignac Hydroelectric Power Station France - Salignac Hydroelectric Power Station France,44.138,5.979,0.14023324847221375
Saussaz SAUSSAZ,45.20992,6.47663,0.3824867308139801
Sainte-Agnès,45.2106,5.96,0.7004596590995789
Sautet le Sautet (Le) Hydroelectric Power Station France - Sautet (Le) Hydroelectric Power Station France,44.817,5.908,0.32580018043518066
Salon Salon Hydroelectric Power Station France - Salon Hydroelectric Power Station France,43.633,5.114,0.19413378834724426
Sassenage,45.20856,5.65681,0.5818468332290649
