name,latitude,longitude,ndbi
Etzelwerk Altendorf,47.1941129,8.812915171,-0.08787275105714798
Ewz (Sils),46.70408174,9.464068527,-0.06292954087257385
FERRERA KHR,46.533546,9.434086,-0.276612251996994
Felsenau Felsenau Hydroelectric Power Plant Switzerland - Felsenau Hydroelectric Power Plant Switzerland,46.96844294,7.439421064,-0.1950497031211853
Fieschertal,46.41127389,8.137625667,-0.3082999587059021
Filisur,46.66989197,9.689202636,-0.14733442664146423
Fionnay (Dixence),46.035888,7.30317,-0.3651954233646393
Fionnay mauvoisin,46.03040473,7.30795255,-0.35962650179862976
Flumenthal,47.22910691,7.589951686,0.03894581273198128
Fätschbach,46.91551045,8.987901562,-0.22827814519405365
Gabi Gabi Hydroelectric Power Plant Switzerland - Gabi Hydroelectric Power Plant Switzerland,46.18821153,8.070066985,-0.20557846128940582
Gental Fuhren Hydroelectric Power Plant Switzerland - Fuhren Hydroelectric Power Plant Switzerland,46.72719109,8.333697249,-0.3451940715312958
Giumaglio,46.28241272,8.669718834,-0.23665688931941986
Glattalp,46.91761881,8.845498864,-0.23496948182582855
Gondo Gondo Hydroelectric Power Plant Switzerland - Gondo Hydroelectric Power Plant Switzerland,46.19600922,8.150604223,-0.14747662842273712
Gordola,46.19421678,8.849101117,-0.18237654864788055
Grimsel 1 (Grimselsee),46.5654,8.3278,-0.1468539834022522
Grimsel 1 (Oberaarsee),46.5654,8.3278,-0.1468539834022522
Grimsel 2,46.569724,8.319772,-0.5753122568130493
Grono,46.242012,9.153520004,-0.2502158582210541
Gurtnellen,46.725769,8.618869,-0.09113874286413193
Göschenen andermatt,46.66736286,8.585314102,-0.13800302147865295
Göschenen göscheneralp,46.66736286,8.585314102,-0.13800302147865295
Gösgen,47.36942514,7.979454655,0.021316461265087128
Hagneck,47.05962457,7.178008446,0.037216365337371826
Handeck 1,46.6167,8.3077,-0.18197029829025269
Handeck 2/2a,46.614742,8.303538,-0.1303992122411728
Handeck 3 (Isogyre),46.617,8.3063,-0.09902732819318771
Hauterive,46.76895067,7.127576354,-0.07392343133687973
Heiligkreuz,46.34761436,8.175193586,-0.1955687552690506
Hintersand,46.9218287,8.9996438,-0.1452702283859253
Hinterthal (Muota),46.97100515,8.782496692,-0.30337828397750854
Hopflauenen leimboden,46.71511341,8.277516982,-0.15599021315574646
Hopflauenen trift Hopflauenen Hydroelectric Power Plant Switzerland - Hopflauenen Hydroelectric Power Plant Switzerland,46.71511341,8.277516982,-0.15599021315574646
Hüribach,46.97100515,8.782496692,-0.30337828397750854
Ilanz stufe panix pigniu,46.77476376,9.195225579,-0.1613038033246994
Ilanz stufe tavanasa,46.77476376,9.195225579,-0.1613038033246994
Innergsteig,46.37642613,7.277999853,-0.2762390971183777
Innertkirchen 1/2/3,46.70855348,8.226019489,-0.15995001792907715
Innertkirchen 2,46.7086,8.226,-0.15915831923484802
Isenthal bolzbach,46.89920756,8.593407132,-0.036083877086639404
Kallnach,47.02149902,7.22817749,-0.11121144890785217
Kandergrund,46.5427474,7.6594866,-0.21498478949069977
Kappelerhof,47.48455391,8.292831925,-0.07340368628501892
Klingnau,47.5945791,8.225727733,0.16607162356376648
Klosters Hydroelectric Power Plant Switzerland - Klosters Hydroelectric Power Plant Switzerland,46.861086,9.895629,-0.18763567507266998
Kubel,47.40190948,9.323640638,-0.24253898859024048
Küblis,46.91397419,9.782029249,-0.08944524824619293
La Batiaz,46.109863,7.061907,-0.05855255201458931
Laufenburg,47.55591338,8.049124537,0.13556857407093048
Lavey,46.21444422,7.012962705,-0.19862821698188782
Lavin Prà da Plaiv (Lavinuoz),46.76897795,10.11431787,-0.21887852251529694
Le chalet,46.72772632,6.522243024,-0.2679477035999298
Les clées,46.73112688,6.444992521,-0.23782463371753693
Lessoc,46.5060508,7.053267128,-0.1354190856218338
Limmern,46.8489,9.0118,-0.2059672325849533
Linthal,46.877916,8.98358,0.16588562726974487
Lostallo,46.32195766,9.209030788,-0.17677849531173706
Luchsingen,46.96604977,9.035489525,-0.16399900615215302
Luzzone,46.56525608,8.96078316,-0.2555588483810425
Löbbia (Albigna),46.37495221,9.658900883,-0.0528070442378521
Lötschen,46.31972855,7.744274904,-0.16383594274520874
Mapragg - Gigerwald G1,46.948002,9.482,0.010824588127434254
Martigny bourg,46.08830987,7.059069767,-0.06328481435775757
Martina,46.8842,10.4627,-0.16214370727539062
Massaboden,46.33299753,8.011358473,-0.12524910271167755
Miéville,46.14640585,7.028896763,-0.09264512360095978
Molinis lüen,46.82844281,9.606149925,-0.22661103308200836
Montbovon,46.48795246,7.048316905,-0.1740376502275467
Montcherand,46.72720572,6.513486623,-0.16021502017974854
Morobbia,46.16806361,9.016899527,-0.22533437609672546
Mottec,46.15303624,7.619988428,-0.1551862508058548
Murg gödis,47.10844844,9.214736312,-0.24806581437587738
Murg plätz,47.09244923,9.207882246,-0.2579558193683624
Murg säge,47.11350488,9.219385013,-0.05196887254714966
Mutt,46.01146382,7.738553163,-0.19714240729808807
Mörel,46.35218065,8.041830887,-0.16011463105678558
Mühleberg Muehleberg Hydroelectric Power Plant Switzerland - Muehleberg Hydroelectric Power Plant Switzerland,46.9691475,7.284493974,0.08689012378454208
Nant drance NANT DE DRANCE - Nant de Drance Pumped Storage Power Plant Switzerland,46.066078,6.901301,-0.08655428141355515
Navisence,46.28131729,7.546331033,0.07684071362018585
Nendaz,46.1822,7.248,-0.1285291612148285
Neubrigg,46.39618146,8.134244927,-0.29299798607826233
Neuhausen,47.67988066,8.614946567,-0.15521550178527832
Niederenbach,46.9957287,9.087131055,-0.06346705555915833
Niederried Niederried-Radelfingen Hydroelectric Power Plant Switzerland - Niederried-Radelfingen Hydroelectric Power Plant Switzerland,47.00317218,7.241135671,-0.055321045219898224
Niederurnen,47.12358202,9.042165024,-0.2684840261936188
Nuova biaschina,46.36495121,8.928785368,-0.08048146963119507
Oberems (Argessa),46.2815,7.6953,-0.14278121292591095
Obermatt,46.8425235,8.372585756,-0.3186686038970947
Oelberg,46.80170595,7.167340809,-0.11867651343345642
Olivone,46.53967951,8.949111449,-0.24203510582447052
Orsières,46.02109359,7.142307646,-0.20356261730194092
Pallazuit,45.98108849,7.189492432,-0.18138113617897034
Palü,46.37249504,10.02897447,-0.26417064666748047
Petite vaux,46.488904,6.40504,-0.22857265174388885
Peuffeyre,46.26598336,7.061717565,-0.19637085497379303
Pintrun,46.815254,9.348688,-0.2041032612323761
Piottino,46.43833096,8.83996336,-0.06836678832769394
Plan dessous,46.49920897,6.385808677,-0.2590947449207306
Plessurwerk,46.84043063,9.542505418,-0.20571269094944
Plons,47.05405739,9.40001024,-0.09099121391773224
Pont de la Tine,46.34778507,7.044325779,-0.2591919004917145
Ponte brolla,46.18559009,8.751208893,-0.05530830845236778
Pradella,46.80481973,10.33134418,-0.08031988143920898
Rathausen,47.0817754,8.314332515,-0.08738818764686584
"Realta, Rothenbrunnen",46.764823,9.417847,-0.1698644906282425
Refrain,47.18769382,6.873117372,-0.1752839833498001
Reichenau,46.83773371,9.447331014,-0.08692169189453125
Rheinau,47.63891024,8.601661178,-0.13477501273155212
Riddes,46.157692,7.209341,-0.04113717004656792
Risi,47.09467832,9.056713556,-0.13223916292190552
Ritom,46.51725677,8.675317564,-0.04576433449983597
Robbia,46.34826422,10.06109217,-0.14605648815631866
Rondchâtel,47.17103262,7.249745764,-0.3001037538051605
Rothenbrunnen,46.7699211,9.419593243,-0.1564481258392334
Rupperswil auenstein,47.41179666,8.11477179,0.024867035448551178
Ruppoldingen,47.31229156,7.877702174,0.059387169778347015
Russein,46.72028184,8.898568347,-0.20726387202739716
Ryburg schwörstadt,47.58686194,7.83370777,-0.004904936067759991
Rüchlig dotierzentrale,47.39942457,8.051028325,-0.1255115419626236
SEDRUN,46.639999,8.761,-0.1252225786447525
SILS KHR,46.703999,9.466,-0.06857459992170334
Safien platz,46.67782429,9.315873833,-0.20813481509685516
Sahli (Ruosalp),46.91761881,8.845498864,-0.23496948182582855
Sainte anne,46.53512976,7.08799404,-0.203685000538826
Sambuco peccia,46.41564187,8.61147407,-0.20781934261322021
Sarelli,46.97709803,9.538658855,-0.12936793267726898
Schaffhausen,47.69312439,8.63042746,0.054312705993652344
Schattenhalb,46.719447,8.184582968,-0.12193040549755096
Schiffenen,46.8827252,7.194219036,0.1683623343706131
Schiffmühle,47.48806753,8.267277979,-0.1560998260974884
Schlappin,46.88504801,9.878557901,-0.2624706029891968
Seekraftwerk zervreila,46.57894959,9.119315564,-0.12332487851381302
Sembrancher,46.079152,7.156727248,-0.18771184980869293
Seujet Seujet Hydroelectric Power Plant Switzerland - Seujet Hydroelectric Power Plant Switzerland,46.20311975,6.134471586,0.08565179258584976
Silliboden,46.30442675,8.004178335,-0.2762695848941803
Simmenfluh,46.67279879,7.622640841,-0.052985839545726776
Soazza,46.3424239,9.212166351,-0.2286168932914734
Solis,46.68192209,9.525213,-0.21849040687084198
Spiez,46.69665104,7.664951472,-0.09842246025800705
Spina isola,46.43113436,9.206999104,-0.36281469464302063
Spina valbella,46.43113436,9.206999104,-0.36281469464302063
St léonard St-Leonard Hydroelectric Power Plant Switzerland - St-Leonard Hydroelectric Power Plant Switzerland,46.26058771,7.44474053,-0.0727800503373146
Stalden STALDEN - Stalden Hydroelectric Power Plant Switzerland,46.23022033,7.857193058,-0.18105462193489075
Stalvedro aet,46.51741111,8.677666938,-0.14346535503864288
Stechelberg,46.54472644,7.899907479,-0.29445141553878784
Sublin,46.26509974,7.040192582,-0.24949730932712555
Susasca,46.75519301,10.08403667,-0.18786819279193878
Tannuwald,46.14994099,8.107936687,-0.20214693248271942
Taschinas,46.98284123,9.644863303,-0.16006579995155334
Tasnan,46.7776529,10.22572094,-0.21281728148460388
Tavanasa kvr,46.75103682,9.046923928,-0.18210752308368683
Thusis,46.69014862,9.442884084,-0.2160634547472
Ticinetto,46.41957428,8.850667019,-0.18540488183498383
Tiefencastel ost,46.66440166,9.562703474,-0.15166088938713074
Tiefencastel west,46.66440166,9.562703474,-0.15166088938713074
Tierfehd (Limmern),46.876269,8.986949,-0.33992552757263184
Tierfehd hintersand,46.87611534,8.987029349,-0.3338386118412018
Tierfehd umwälzwerk,46.87875008,8.985137042,-0.11604626476764679
Tinizong,46.58250649,9.610648358,-0.1380198746919632
Tremorgio,46.49021144,8.736704246,-0.16288550198078156
Turtmann,46.29540226,7.685998364,-0.1914052963256836
Ulrichen,46.50312594,8.318531648,-0.1993303894996643
Unteraa lungerersee,46.82143519,8.174462349,-0.28432586789131165
Unteraa melchaa,46.87706055,7.998592231,-0.3004942536354065
Usine du chanet,46.95925861,6.828886453,-0.27302518486976624
Verbois Verbois Hydroelectric Power Plant Switzerland - Verbois Hydroelectric Power Plant Switzerland,46.19139413,6.027357341,0.07142052799463272
Vernayaz cff,46.13320779,7.03598337,-0.1265420764684677
Verzasca tenero,46.18165823,8.853309454,-0.07602403312921524
Veytaux,46.4198999,6.9287696,-0.08128586411476135
"Vissoie ""groupe auxiliaire""",46.20993765,7.585969834,-0.1425662785768509
Vouvry,46.33612447,6.881481154,-0.17004582285881042
Waldhalde,47.17916527,8.628475867,-0.2798461616039276
Walibach,46.45215195,8.215139487,-0.18592607975006104
Wassen,46.7156914,8.610146972,-0.14089594781398773
Wernisberg,46.99621882,8.651244257,-0.19580309092998505
Wettingen dotieranlage,47.45672815,8.32116358,-0.00733995670452714
Wiesti,46.02437926,7.752570265,-0.07373586297035217
Wildegg brugg,47.46884602,8.169881131,-0.09031199663877487
Wolfenschiessen,46.9032,8.3942,-0.15433476865291595
Wyhlen,47.53873,7.70768,0.09182416647672653
Wynau,47.25625228,7.786083656,0.10390021651983261
Wägital rempen,47.13837318,8.897577361,-0.17718596756458282
Wägital siebnen,47.17162805,8.900067399,-0.07348404079675674
Zermeiggern ZERMEIGGERN - Zermeiggern Hydroelectric Power Plant Switzerland,46.08236906,7.956505432,-0.12525081634521484
Alt?nkaya Dam,41.3668,35.7244,0.18874292075634003
Aslanta? Dam,37.27055556,36.27444444,0.05448503419756889
Atatürk Dam,37.4825,38.3186,0.04169110208749771
Batman Dam,38.1602,41.2026,0.27997827529907227
Berke Dam,37.3731,36.4615,0.40709951519966125
Birecik Dam,37.0542,37.8901,0.14092408120632172
Borçka Dam,41.3507,41.6834,0.13607129454612732
Boyabat Dam,41.3391,35.0033,0.29789280891418457
Deriner Dam,41.1696,41.8697,0.461150586605072
Devecikona?? Dam,39.8756,28.5754,0.17807739973068237
Dicle Dam,38.23083889,40.17655278,0.33210575580596924
Gezende Dam,36.5285,33.1943,0.20161433517932892
Gökçekaya Dam,40.0332,31.016,0.3478229343891144
Hasan U?urlu Dam,40.9367,36.6493,0.18364541232585907
Hirfanl? Dam,39.2731,33.5184,0.11804145574569702
Il?su Dam,37.5302,41.8529,0.0730958878993988
K?l?çkaya Dam,40.242,38.1859,0.29784834384918213
Karakaya Dam,38.2264,39.1353,0.1866178959608078
Karkam?? Dam,36.8697,38.0307,0.28232476115226746
Keban Dam,38.8055,38.7591,0.08108994364738464
Menzelet Dam,37.6766,36.8505,0.23743169009685516
Muratl? Dam,41.4683,41.7137,0.09458760172128677
Obruk Dam,40.7702,34.7913,0.12479624152183533
Oymapinar Dam,36.9086,31.5316,0.2954016923904419
Sar?yar Dam,40.04,31.4144,0.34055331349372864
Sir,37.5009,36.5967,0.3066144287586212
Çatalan Dam,37.1953117,35.2780132,0.058712951838970184
Özlüce Dam,39.1278,40.0855,0.04226677119731903
Dneipro HPP 2,47.8675,35.0897,0.005273600574582815
Dniester,48.5136,27.4733,0.0682302713394165
Dniester (pumped storage),48.5136,27.4733,0.0682302713394165
Dniprodzerzhynsk,48.5485,34.541,-0.06889742612838745
Kakhovka,46.7786,33.3697,-0.09798997640609741
Kaniv,49.7665,31.4717,0.02697894535958767
Kiev,50.5883,30.5118,-0.016616396605968475
Kiev (pumped storage),50.6113,30.4902,0.03963398560881615
Kremenchug,49.0748,33.2531,0.12011487036943436
Tashlyk,47.7968,31.1811,0.1166505217552185
Abhainn Gleann Nam Fiadh,56.7839,-4.7711,-0.19159339368343353
Achanalt,57.6161,-4.8326,-0.23023706674575806
Aigas,57.4574,-4.5453,-0.14058983325958252
Allt-na-Lairige,56.30722222,-4.86,-0.21112658083438873
Carsfad,55.14352,-4.18933,-0.17390276491641998
Cashlie,56.5475,-4.42944444,-0.21992860734462738
Cassley CASS-1,58.16861111,-4.72916667,-0.1456318348646164
Ceannacroc,57.155998,-4.936,-0.2075394093990326
Cia Aig,56.9537,-5.0076,-0.23864658176898956
Clachan CLAC-1,56.27694444,-4.92138889,-0.25583919882774353
Clunie Cascade CLUN-1,56.71694444,-3.7775,-0.10435942560434341
Cruachan,56.394104,-5.114319,-0.14055204391479492
Cuaich,56.699001,-4.408,-0.2558775842189789
Cuileig Hydro Scheme,57.7633,-5.0392,-0.29404541850090027
Culligran,57.42555556,-4.7025,-0.26370638608932495
Dalchonzie,56.3734,-4.0411,-0.24493393301963806
Deanie,57.4075,-4.84416667,-0.2036188691854477
Dinorwig,53.118744,-4.113624,-0.210527703166008
Dolgarrog,53.1912,-3.8426,-0.050961095839738846
Drumjohn,55.24805556,-4.32638889,-0.23291383683681488
Earlstoun,55.11138889,-4.17444444,-0.21652565896511078
Elan Valley Hydro Scheme,52.2946,-3.6144,-0.21756693720817566
Errochty ERRO-1,56.707001,-4.02,-0.11132143437862396
Fasnakyle Compensation Set,57.3272,-4.7946,-0.30740469694137573
Fasnakyle FASN-1,57.3272,-4.7946,-0.30740469694137573
Ffestiniog Ffestiniog Pumped Storage Power Station Wales UK - Ffestiniog Pumped Storage Power Station Wales UK,52.980785,-3.968708,-0.0225649606436491
Finlarig FINL-1,56.509998,-4.228,-0.3021150231361389
Foyers Falls,57.2461,-4.4901,-0.22702144086360931
Foyers falls Foyers FOYE-1 - Foyers Pumped Storage Power Station Scotland UK,57.2553615,-4.493152,-0.17429092526435852
Garbhaig Hydro Scheme,57.6813,-5.5196,-0.308666855096817
Garrogie,57.1859,-4.4818,-0.22135937213897705
Gaur GAUR-1,56.6785,-4.5085,-0.10041049867868423
Glendoe Hydro GLNDO-1,57.132999,-4.683,-0.4216945171356201
Glenlee,55.10027778,-4.18527778,-0.23465615510940552
Great Glen Scheme/Glen Moriston,57.2016,-4.7213,-0.12494944781064987
Grudie Bridge GRUB-1,57.62194444,-4.82222222,-0.2638482451438904
Inverawe INAW-1 ,56.43972222,-5.21694444,-0.2854651212692261
Invergarry,57.077999,-4.781,-0.4134838283061981
Inverlael,57.8235,-5.0553,-0.3974548578262329
Kendoon,55.165,-4.19,-0.2752753496170044
Kilmelfort,56.27305556,-5.48944444,-0.3288786709308624
Kilmorack,57.4632,-4.5121,-0.1644432246685028
Kingairloch,56.6214,-5.5289,-0.3057655692100525
Kinlochleven Hydro Power Plant KNLCV-1,56.713663,-4.9617,-0.09556344151496887
Lairg,58.02,-4.4151,-0.14264218509197235
Lednock,56.43444444,-4.06388889,-0.20290495455265045
Livishie,57.20444444,-4.72777778,-0.25540798902511597
Llyn Brianne Dam,52.1203,-3.7699,-0.24039658904075623
Llyn Celyn,52.9438,-3.6712,-0.28128162026405334
Loch Ericht,56.699001,-4.408,-0.2558775842189789
Loch Gair LOCG-1,56.078999,-5.342,-0.471895694732666
Lochaber,56.889722,-4.673333,0.06931442767381668
Lochay,56.509998,-4.228,-0.3021150231361389
Lubreoch,56.5419,-4.5174,-0.14459261298179626
Luichart,57.57444444,-4.68638889,-0.26531586050987244
Lussa,55.47583333,-5.58472222,-0.33379215002059937
Maldie,58.2603,-4.9819,-0.2839237451553345
Mossford,57.62833333,-4.79972222,-0.26330167055130005
Mullardoch,57.382,-4.881,-0.14479582011699677
Nant NANT-1,56.33694444,-5.20444444,-0.2783144414424896
Orrin,57.5294,-4.5585,-0.36317750811576843
Pitlochry,56.6991,-3.7406,0.00854177214205265
Quoich,57.06305556,-5.12638889,-0.18422850966453552
Rannoch RANN-1,56.699001,-4.408,-0.2558775842189789
Rheidol,52.39638889,-3.90027778,-0.25955820083618164
River E,57.2135,-4.4506,-0.229475200176239
River Lochy Hydro,56.4049,-4.9226,-0.2249165028333664
Shin SHIN-1,57.944,-4.417,-0.2992883324623108
Sloy SLOY SLOY-1 - Loch Sloy Hydroelectric Power Plant UK,56.261512,-4.763588,0.20300060510635376
Sron Mor SROM-1,56.33694444,-4.97527778,-0.11917217075824738
St Fillans SFIL-1,56.401001,-4.122,-0.2436341494321823
Stonebyres,55.67722222,-3.83,-0.30215731263160706
Storr Lochs,57.49666667,-6.14527778,-0.2430017590522766
Striven STVE-1,56.0093,-5.1199,-0.28306108713150024
Tongland,54.86,-4.03416667,-0.12573832273483276
Torr Achilty,57.554,-4.5984,0.12417911738157272
Tummel Bridge TUMB-1,56.7075,-4.021,-0.1565549522638321
maentwrog,52.946,-3.9879,-0.3200909495353699
Boguchanskaya,58.6944,99.1489,0.023495875298976898
Bureyskaya/Bureiskaya,50.26916667,130.3133333,0.10200484842061996
