name,latitude,longitude,discharge
Paradela Paradela - Paradela Hydroelectric Power Plant Portugal,41.7686,-7.9504,6.371
Pedrógão,38.1101,-7.6296,164.461
Pego do Altar,38.418,-8.3919,5.096
Penacova,40.2975,-8.2487,11.252
Penide,41.5489,-8.5372,41.111
Pereira,40.9199,-7.9648,1.105
Picote I / Picote II,41.379,-6.3525,276.814
Pinhel,40.8243,-7.0832,13.076
Pocinho Pocinho - G1 - Pocinho Hydroelectric Power Plant Portugal,41.1343,-7.1141,379.673
Ponte de Jugais,40.3848,-7.705,0.322
Ponte do Bico,41.6062,-8.4271,35.795
Pracana Pracana - Pracana Hydroelectric Power Plant Portugal,39.5649,-7.8123,14.046
Raiva Raiva - Raiva Hydroelectric Power Plant Portugal,40.3095,-8.2488,59.592
Rebordelo,41.7556,-7.1764,13.601
Regua REgua - G1 - Regua Hydroelectric Power Plant Portugal,41.1461,-7.74,493.408
Ribadouro,41.0991,-8.0826,1.345
Ribeiradio Ermida,40.742778,-8.319444,23.683
Sabugueiro I,40.3967,-7.6625,0.67
Sabugueiro II,40.3964,-7.6622,0.67
Salamonde,41.6917,-8.0912,17.301
Salamonde Salamonde II - G3 - Salamonde Hydroelectric Power Plant Portugal,41.689967,-8.092345,17.301
Santa Luzia,40.0897,-7.8579,1.069
Senhora de Monforte,40.798056,-7.015,12.313
Senhora de Porto,41.568889,-8.196111,4.933
Senhora do Salto,41.1274,-8.4324,9.22
Sordo,41.269722,-7.788611,1.113
São Pedro do Sul,40.7604,-8.0438,9.042
Talhadas,40.647,-8.3177,5.152
Terragido,41.2872,-7.7495,4.599
Torga,41.7061,-7.1175,10.335
Torrão Torrao - G1 - Torrao Hydroelectric Power Plant Portugal,41.097355,-8.261137,74.806
Touvedo Touvedo - Touvedo Hydroelectric Power Plant Portugal,41.8124,-8.354,45.507
Ucanha,41.054,-7.7462,2.901
Valeira Valeira - G1 - Valeira Hydroelectric Power Plant Portugal,41.1605,-7.3742,418.136
Vales,41.4419,-7.4985,4.26
Varosa,41.1208,-7.7761,6.296
Venda Nova,41.6794,-7.9823,6.657
Venda Nova III / Frades II,41.692695,-8.027817,14.178
Vila Cova,40.3797,-7.7283,1.125
Vilar tabuaco Vilar-Tabuaco Hydroelectric Power Plant Portugal - Vilar-Tabuaco Hydroelectric Power Plant Portugal,40.9871,-7.5353,5.485
Vilarinho furnas Vilarinho Furnas - G1 - Vilarinho das Furnas Hydroelectric Power Plant Portugal,41.763285,-8.209765,2.256
ALBESTI,45.216514,24.657876,4.606
Arcesti,44.449583,24.312917,144.072
Arpasu,45.79375,24.595417,73.887
Avrig,45.745417,24.39125,79.916
BACAU,46.541997,26.948323,66.602
BAICULESTI,45.058839,24.688304,5.861
BASCOV,44.89636,24.847892,10.048
BRETEA,45.667992,23.001966,10.912
BUHUSI,46.722069,26.671456,0.472
Babeni,44.920417,24.250417,134.866
Beresti,46.187083,27.18375,167.673
Budeasa,44.91625,24.82125,9.48
CALIMANESTI (Olt),45.240308,24.346887,119.501
CARNESTI  I,45.535967,22.87017,3.312
CARNESTI  II,45.546616,22.879027,3.312
CERBURENI,45.192216,24.661323,4.606
CHE MALAIA,45.35365,24.02453,0.095
CHE MOTRU,45.134775,22.806895,0.771
CHE RAUL ALB,45.156224,22.410357,1.405
CINDESTI,45.272651,26.70468,33.387
CLABUCET,45.5661,25.0937,1.424
CLOPOTIVA,45.498403,22.842011,2.824
COSTISA,46.770213,26.61912,0.301
CURTEA DE ARGES,45.144537,24.670473,5.274
Calimanesti,45.074583,24.364583,125.173
Cerna Principal,45.162083,22.732917,1.022
CheLotru_LOTR1_CA - Lotru-Ciunget Hydroelectric Power Plant Romania,45.446999,23.768,1.598
Colibita,47.165417,24.877917,1.207
Costeshti Stinka / Stanca,47.84125,27.225417,139.84
Cumpanita,45.43642,24.57988,0.265
DOBRESTI,45.309726,25.418143,0.933
DRAGOSLAVELE,45.33026,25.163888,4.618
Daesti,45.17875,24.369583,120.914
Dragan remeti Dragan (Remeti) Hydroelectric Power Station Romania - Dragan (Remeti) Hydroelectric Power Station Romania,46.7889,22.7156,3.256
Draganesti,44.177917,24.48375,162.903
Dragasani,44.682917,24.292083,140.465
FLORESTI (I and II),46.749503,23.476444,12.628
FUGHIU,47.069443,22.070452,25.02
Frunzaru,44.045417,24.57125,166.783
GARLENI,46.667197,26.813902,65.542
GILAU (I and II),46.74472,23.37164,9.673
GOLESTI (Calinesti),44.807323,24.99551,26.03
GURA LOTRULUI,45.344738,24.275161,109.623
Galbeni,46.457917,26.952083,166.474
Gogosu,44.622793,22.641357,0.073
Govora,45.012083,24.29625,125.931
HPP Portile de Fier I,44.673,22.532,5506.567
HPP Portile de Fier II,44.306999,22.568001,5526.589
Hateg,45.59125,22.95875,3.875
Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,45.3549,24.1053,6.904
Hpp galceag GALC1,45.5879,23.6279,1.651
Hpp mariselu / Mărișelu ,46.6679,23.059,4.557
Hpp ruieni RUIE1 - Ruieni Hydroelectric Power Station Romania,45.426,22.4757,1.625
Hpp stejaru STEJ1 - Bicaz-Stejaru Hydroelectric Power Station Romania,46.9386,26.1029,47.744
Hpp tismana TISM - Tismana (Motru) Hydroelectric Power Station Romania,45.0444,22.9472,0.387
Hpp vidraru CORB12 - Vidraru Hydroelectric Power Station Romania,45.3667,24.6307,2.705
IZVOARELE,45.267768,26.024851,5.777
Ionesti,44.857917,24.24625,137.54
Ipotesti,44.26625,24.400417,147.681
Izbiceni,43.81625,24.69625,169.348
LERESTI,45.3942,25.0625,1.797
LILIECI,46.615654,26.897527,65.745
Lugasu,47.059583,22.30375,23.712
MANICESTI,45.027604,24.704904,6.386
MERISANI,44.956083,24.763985,9.48
MIHAILESTI,44.327175,25.946302,0.08
MOROIENI,45.254715,25.41247,2.193
MOVILENI,45.78295,27.341556,192.619
Maneciu,45.332917,25.987917,1.372
NOAPTES,45.125023,24.665071,5.274
ORLEA,45.592718,22.973351,3.875
OSTROVU MARE,45.524151,22.859883,3.312
OSTROVU MIC,45.517246,22.854632,3.312
Oiesti,45.23495,24.655669,3.94
PACLISA,45.562186,22.8975,3.312
PANGARATI,46.925769,26.215466,55.589
PETRESTI,45.906206,23.558358,6.364
PITESTI,44.845314,24.904656,25.97
PLOPI,45.63866,23.011972,10.581
Paltinu,45.249583,25.735417,6.857
Piatra Neamt,46.932917,26.337917,56.913
RAURENI,45.071415,24.361505,125.173
ROZNOV,46.848185,26.508258,0.15
RUCAR,45.40486,25.15259,0.605
Racaciuni,46.337083,27.04625,166.329
Racova,46.695417,26.712917,65.065
Ramnicu Valcea,45.120417,24.375417,122.324
Raul Mare (Retezat) Hydroelectric Power Station Romania - Raul Mare (Retezat) Hydroelectric Power Station Romania,45.3391,22.7213,1.778
Rusanesti,43.920417,24.625417,168.056
SACADAT,47.066488,22.148016,24.207
SASCIORI,45.821684,23.610768,5.952
SCROPOASA,45.341494,25.430563,0.933
SIMILEASCA,45.187152,26.764864,39.668
SOMES CALD,46.73178,23.35068,6.204
SUBCETATE,45.615251,23.012205,10.472
SUGAG1 - Sugag (Tau) Hydroelectric Power Station Romania,45.776001,23.653999,0.841
Scoreiu,45.77875,24.512917,77.663
Siriu,45.495417,26.250417,8.846
Slatina,44.407917,24.354583,146.006
Strejesti,44.537083,24.325417,143.313
TG.JIU,45.032495,23.263675,9.731
TOTESTI  I,45.571376,22.907179,3.312
TOTESTI  II,45.582495,22.924621,3.312
TURNU,45.277016,24.309554,119.097
Tarnita,46.727083,23.29625,5.878
Tileagd,47.07875,22.207917,24.207
VACARESTI,44.821493,25.488923,14.197
VADURI,46.932513,26.27016,56.297
VALEA IASULUI,45.163978,24.659183,0.187
VALENII DE MUNTE,45.209482,26.050985,7.852
VANATORI,46.871156,26.486143,0.15
VERNESTI,45.224081,26.733625,2.239
Vadeni,45.057917,23.267917,9.731
Valcele,44.982917,24.742083,6.386
Valsan,45.413408,24.708014,0.651
Vistea,45.80875,24.749583,0.103
Voila,45.835417,24.860417,65.443
ZANESTI,46.815396,26.569482,0.37
Zavideni,44.774583,24.27125,138.734
Zigoneni,45.082917,24.662917,5.861
????????? ???,68.9717,28.7803,116.366
Aushegerskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3525,43.7175,28.696
Baksanskaya HPP,43.6551,43.3969,44.14
Belomorskaya HPP,64.5126,34.6901,303.078
Belorechenskaya HPP,44.8922,39.6479,37.667
Boguchanskaya HPP,58.6944,99.1489,0.286
Borisoglebskaya HPP,69.6433,30.1375,150.493
Bratsk HPP,56.2861,101.7842,0.069
Byreyskaya HPP,50.27,130.3136,0.036
Cheboksarskaya HPP,56.1373,47.4661,3313.122
Chirkey HPP,42.9772,46.8708,81.625
Chiryurt HPP-1,43.1831,46.8342,81.76
Chiryurt HPP-2,43.1897,46.8348,81.76
Egorylykskaya HPP of the Cascade of Kuban HPPs,45.0683,41.5967,3.247
Egorylykskaya HPP-2 of the Cascade of Kuban HPPs,45.1108,41.5506,0.184
Ezminskaya HPP,42.8388,44.6445,28.349
Gelbakh HEPP,43.1541,46.8521,81.854
Gergebilskaya HPP,42.4542,47.0317,14.674
Gizeldonskaya HPP,42.9025,44.4601,0.166
Gotsatlinskaya HPP,42.5298,46.9177,32.192
Gunibskaya HPP,42.4318,46.9879,14.311
HPP-2 Cascade HPP on the Tolmachyov River,52.6019,157.5031,0.036
HPP-2 of the Cascade of the Kuban HPPs,44.3397,42.5067,0.034
HPP-4 of the Cascade of Kuban HPPs,44.6647,42.0286,0.625
Hestefoss Kraftwerk,69.1175,29.2419,127.16
Ikustsk,52.2367,104.3217,0.057
Iovskaya HPP,66.6692,31.3894,50.922
Irganayskaya HPP,42.7452,46.8316,58.682
Kaitakoski HPP,68.9386,28.6006,112.811
Kamskaya HPP,58.1146,56.3289,1633.55
Kashhatau HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3304,43.6463,27.618
Knyazhegub Hydroelectric Power Plant,66.8638,32.376,0.915
Kolymskaya HPP,62.0583,150.4167,0.105
Kondopoga Hydroelectric Power Station,62.1948,34.2617,3.855
Krasnopolyanskaya HPP,43.6629,40.1744,27.748
Krasnoyarsk,55.9367,92.2956,0.123
Krivoporozhskaya HPP,65.0334,33.6675,2.504
Kuban (Kurshavskuyu) Pumped Storage Power Plant Russia,44.2269,42.3436,0.115
Kuban-1 (Kurshavskuyu) Hydroelectric Power Plant Russia,44.2764,42.4722,0.121
Kuban-3 (Barsuchkovsky) Hydroelectric Power Plant Russia,44.6006,42.2319,0.504
Kumskaya HPP,66.3608,31.0914,0.418
Kureyskaya HPP,66.9441,88.3384,0.105
Lesogorsky HPP,61.0585,28.8734,609.164
MHPP Lyaskel,61.7617,31.0025,33.359
Maikop Hydropower Plant,44.592,40.1052,58.318
Mainskaya HPP,52.9704,91.4955,0.015
Mamakanskaya HPP,57.8092,114.0322,0.286
Matkozhnenskaya HPP,64.4153,34.469,301.439
Miatlinskaya HPP,43.0672,46.83,81.412
Narva HPP,59.3678,28.2106,394.046
Niva GES-1,67.3812,32.5273,112.496
Niva GES-2,67.2816,32.4598,0.278
Niva GES-3,67.2203,32.4383,116.055
Nizhegorodskaya HPP,56.6506,43.3756,1460.109
Nizhne-Svirskaya HPP,60.8064,33.7044,650.328
Nizhnekamsk hydroelectric power station,55.6997,52.2786,3169.459
Nizhneteriberskaya HPP,69.1253,35.1469,0.215
Nizhnetulomskaya HPP,68.8217,32.8192,0.799
Novosibirskaya HPP,54.8503,82.9864,0.141
Novotroitskaya HPP of the Cascade of the Kuban HPPs,45.3156,41.5311,7.243
Ondsk Hydroelectric Power Station,63.9174,34.1782,37.021
Paleozerskaya HPP,62.4841,33.6737,0.163
Pavlodolskaya HPP,43.7085,44.5176,292.362
Pavlovskaya HPP,55.406,56.5556,385.24
Poduzhemskaya HPP,64.9117,34.2617,421.237
Putkinskaya HPP,64.9407,34.5407,0.147
Rajakoski HPP,69.0228,29.0056,119.23
Rybinskaya HPP,58.0821,38.8249,991.567
Saratovskaya HPP,52.0481,47.7622,8036.078
Sengileevskaya HPP of the Cascade of the Kuban HPPs,45.0175,41.6727,2.513
Serebryanskaya HPP-1,68.8426,35.5683,109.979
Serebryanskaya HPP-2,68.9869,35.6978,124.266
Shirokovskaya HPP,58.8345,57.7925,44.756
Svetogorskaya HPP,61.1044,28.8394,608.546
Svistukhinskaya HPP of the Cascade of Kuban HPPs,44.7417,41.9011,0.112
Syzran HPP,53.1484,48.4297,17.623
The Palocorg hydropower plant,64.2218,34.3363,287.951
The head HPP of the Ardon cascade of Zaramagh hydroelectric power stations,42.7053,43.9744,14.708
Tolmachevskaya HPP-1,52.6137,157.5746,0.036
Tolmachevskaya HPP-2,52.6054,157.4958,0.036
Tolmachevskaya HPP-3,52.6286,157.4468,0.036
Tsimlyanskaya HPP,47.6061,42.1122,668.802
Uglich HPP,57.5275,38.2978,418.942
Ust Illminsk (HPP),57.9683,102.6958,0.286
Verkhne-Svirskaya HPP,60.9204,34.1905,617.33
Verkhnetulomskaya HPP,68.6067,31.7478,204.275
Verkhoturskaya HPP,58.8532,60.7552,0.137
Verkterteriberskaya HPP,69.0912,35.0418,2.593
Vilyuiskaya HPP (HPP-1  HPP-2),63.0315,112.474,0.105
Volkhov HEPP,59.9117,32.3433,669.794
Volzhskaya HPP,48.8244,44.6767,8228.332
Votkinskaya HPP,56.7919,54.0839,1745.546
Vygostrovskaya HPP,64.4892,34.662,302.152
Yumaguzinskaya HPP,53.05,56.442,24.006
Yushkozerskaya HPP,64.83,32.0083,94.05
Zagorskaya PSPP,56.4822,38.1856,1.254
Zaragizhskaya HPP of the Cascade of Nizhne-Cherekskiye HPPs,43.3226,43.6907,0.89
Zelenchukskaya HPP-PSPP,43.8983,41.8825,0.251
Zeyskaya HPP,53.7698,127.3054,0.036
Zhigulevskaya HPP,53.4265,49.4794,0.325
Bistrica Hydroelectric Power Plant Serbia - Bistrica Hydroelectric Power Plant Serbia,43.5223,19.742,13.441
HE Bajina Basta G1 - Bajina Basta Hydroelectric Power Plant Serbia,43.964001,19.41,293.028
HE DJERDAP II,44.328999,22.528,5526.589
HE Derdap 1 G1 - Djerdap-1 (Iron Gate I) Hydroelectric Power Station Serbia,44.668999,22.527,5506.567
HE Vrla 1-4,42.707709,22.318567,0.405
Kokin Brod Hydroelectric Power Plant Serbia - Kokin Brod Hydroelectric Power Plant Serbia,43.5189,19.8115,12.198
Medjuvrsje Hydroelectric Power Plant Serbia - Medjuvrsje Hydroelectric Power Plant Serbia,43.909,20.2327,26.362
Ovcar Banja Hydroelectric Power Plant Serbia - Ovcar Banja Hydroelectric Power Plant Serbia,43.8995,20.1803,26.202
Pirot Hydroelectric Power Plant Serbia - Pirot Hydroelectric Power Plant Serbia,43.1579,22.6154,0.108
Potpec Hydroelectric Power Plant Serbia - Potpec Hydroelectric Power Plant Serbia,43.5228,19.5768,94.077
RHE Bajina Basta G1 - Bajina Basta Pumped Storage Hydroelectric Power Plant Serbia,43.865002,19.406,1.103
Uvac Hydroelectric Power Plant Serbia - Uvac Hydroelectric Power Plant Serbia,43.4224,19.9295,0.42
Zvornik Hydroelectric Power Plant Serbia - Zvornik Hydroelectric Power Plant Serbia,44.3679,19.1067,314.255
Besenova - Bešeňová,49.095383,19.455563,27.014
Cunovo Hydroelectric Power Plant Slovakia - Cunovo Hydroelectric Power Plant Slovakia,48.02987,17.2254,2093.495
Dobšiná I-II,48.80591,20.38578,0.578
Domasa - DOMAŠA,48.999466,21.697166,5.478
Dubnica Dubnica nad Vahom Hydroelectric Power Plant Slovakia - Dubnica nad Vahom Hydroelectric Power Plant Slovakia,48.96319,18.1451,127.819
Farmhispania - Kozmálovce,48.26891,18.52822,30.948
Gabčíkovo Gabcikovo - Gabcikovo Hydroelectric Power Plant Slovakia,47.88004,17.53841,0.571
Horná streda Horna Streda Hydroelectric Power Plant Slovakia - Horna Streda Hydroelectric Power Plant Slovakia,48.66046,17.85503,0.062
Hričov Hricov Hydroelectric Power Plant Slovakia - Hricov Hydroelectric Power Plant Slovakia,49.25737,18.68102,107.539
Ilava Ilava Hydroelectric Power Plant Slovakia - Ilava Hydroelectric Power Plant Slovakia,49.00567,18.23494,0.225
Kostolná Kostolna Hydroelectric Power Plant Slovakia - Kostolna Hydroelectric Power Plant Slovakia,48.86096,17.96874,132.931
Krpeľany Kreplany Hydroelectric Power Plant Slovakia - Kreplany Hydroelectric Power Plant Slovakia,49.12796,19.0955,72.887
Kráľová Kralova Hydroelectric Power Plant Slovakia - Kralova Hydroelectric Power Plant Slovakia,48.19048,17.8285,141.183
Ladce,49.04976,18.29794,125.134
Lipovec Lipovec Hydroelectric Power Plant Slovakia - Lipovec Hydroelectric Power Plant Slovakia,49.13197,18.9114,84.832
Liptovská mara Liptovska MaraPS - Liptovska Mara Pumped Storage Hydroelectric Power Plant Slovakia,49.09823,19.48484,26.136
Madunice Madunice Hydroelectric Power Plant Slovakia - Madunice Hydroelectric Power Plant Slovakia,48.48843,17.79408,140.112
Mikšová Miskova Hydroelectric Power Plant Slovakia - Miskova Hydroelectric Power Plant Slovakia,49.19271,18.50829,112.554
Nosice Nosice Hydroelectric Power Plant Slovakia - Nosice Hydroelectric Power Plant Slovakia,49.12745,18.36424,119.586
"Nové mesto Nove Mesto n,V, Hydroelectric Power Plant Slovakia - Nove Mesto n,V, Hydroelectric Power Plant Slovakia",48.77245,17.85146,0.894
Orava Orava Hydroelectric Power Plant Slovakia - Orava Hydroelectric Power Plant Slovakia,49.37534,19.55849,18.191
Považská bystrica Povazska Bystrica Hydroelectric Power Plant Slovakia - Povazska Bystrica Hydroelectric Power Plant Slovakia,49.13312,18.45366,114.812
Ružín Ruzin Pumped Storage Hydroelectric Power plant Slovakia - Ruzin Pumped Storage Hydroelectric Power plant Slovakia,48.86048,21.09436,17.12
Sučany Sucany Hydroelectric Power Plant Slovakia - Sucany Hydroelectric Power Plant Slovakia,49.10656,18.99204,75.308
Trenčín Trencin Hydroelectric Power Plant Slovakia - Trencin Hydroelectric Power Plant Slovakia,48.90208,18.05579,131.597
Tvrdošín,49.33669,19.54867,18.631
Čierny váh Cierny Vah TG1 - Cierny Vah Pumped Storage Hydroelectric Power Plant Slovakia,49.0091,19.91203,3.93
Žilina,49.21553,18.77683,89.103
Arto blanca HE Blanca 1 - Arto-Blanca Hydroelectric Power Plant Slovenia,45.99027,15.38183,0.187
Avče CHE Avce - Avce Pumped Storage Hydroelectric Power Plant Slovenia,46.08412,13.66757,0.149
Boštanj HE Bostanj 1 - Bostanj Hydroelectric Power Plant Slovenia,46.01704,15.28121,133.458
Brežice,45.89888,15.5882,165.777
Doblar HE Doblar 4 - Doblar II Hydroelectric Poqwer Plant Slovenia,46.11382,13.68811,56.391
Dravograd HE Dravograd 1 - Dravograd Hydroelectric Poqwer Plant Slovenia,46.58558,15.01881,220.244
Fala HE Fala 1 - Fala Hydroelectric Poqwer Plant Slovenia,46.55874,15.44511,237.103
Formin HE Formin 1 - Formin Hydroelectric Poqwer Plant Slovenia,46.40251,16.03374,4.729
HE Moste 1 - Moste Hydroelectric Power Plant Slovenia,46.417,14.133,0.668
He Plave 1 - Plave I Hydroelectric Poqwer Plant Slovenia,46.050833,13.595556,64.361
Krško HE Krsko 1 - Krsko Hydroelectric Power Plant Slovenia,45.97461,15.48091,143.087
Mariborski otok HE Mariborski otok 1 - Mariborski Otok Hydroelectric Poqwer Plant Slovenia,46.56804,15.60415,237.825
Mavcice HE Mavcice 1 - Mavcice Hydroelectric Power Plant Slovenia,46.18387,14.40805,43.479
Medvode HE Medvode 1 - Medvode Hydroelectric Poqwer Plant Slovenia,46.14578,14.41438,43.765
Melje Melje Hydroelectric Poqwer Plant Slovenia - Melje Hydroelectric Poqwer Plant Slovenia,46.56087,15.67309,237.825
Mokrice,45.87102,15.67196,174.965
Ožbalt HE Ozbalt 1 - Ozbalt Hydroelectric Poqwer Plant Slovenia,46.57729,15.40599,235.74
Plave HE Plave - Plave II Hydroelectric Poqwer Plant Slovenia,46.05256,13.60608,64.361
Solkan HE Solkan 1 - Solkan Hydroelectric Poqwer Plant Slovenia,45.98441,13.65506,67.558
Vrhovo HE Vrhovo 1 - Vrhovo Hydroelectric Power Plant Slovenia,46.04415,15.22365,133.229
Vuhred HE Vuhred 1 - Vuhred Hydroelectric Poqwer Plant Slovenia,46.58659,15.27548,233.838
Vuzenica HE Vuzenica 1 - Vuzenica Hydroelectric Poqwer Plant Slovenia,46.59257,15.15301,231.586
Zlatoličje Zlatolicje Hydroelectric Poqwer Plant Slovenia - Zlatolicje Hydroelectric Poqwer Plant Slovenia,46.44793,15.78693,0.139
ALBARELLOS GRUPO 1,42.4333,-8.1443,3.519
ARTIES 1,41.798,1.9543,0.532
AZUTAN,39.778999,-5.088,105.751
Aguayo,43.095804,-4.000656,0.59
Alange,38.78625,-6.270417,7.725
Alarcon Alarcon Hydroelectric Power Plant Spain - Alarcon Hydroelectric Power Plant Spain,39.565,-2.113056,9.287
Aldeadavila,41.209335,-6.686566,313.815
Arbon ARBON 1 - ArbonHydroelectric Power Plant Spain,43.477229,-6.730199,0.114
BARAZAR 1,43.009998,-2.685,0.637
BARCENA GR 1,42.577778,-6.560833,16.625
BARRIOS DE LUNA 1 (MORA LUNA),42.851389,-5.864167,8.996
BELESAR 1,42.628502,-7.7122,91.896
BELESII,42.629002,-7.712,91.896
BEMBEZAR,37.903,-5.207,0.119
BIESCAS 21,42.624001,-0.24,0.35
BUENDIA 1,40.398998,-2.784,7.592
BURGUILLO 1,40.424999,-4.534,7.16
Bolarque 1/2/3,40.362584,-2.819307,17.963
C.H. ARNOYA,42.233093,-8.126675,16.473
C.H. MILLARES II GRUPO 1,39.25,-0.7667,32.956
C.H. RIALB 2.,41.93929,1.19562,25.098
C.H. SAHECHORES,42.6325,-5.2025,19.531
CALDES 2,42.5046,0.8006,0.12
CAMARASA II 1,41.8749,0.8781,0.073
CANELLES,41.958,0.634,0.092
CASTREJON 1,39.852001,-4.474,77.931
CASTRELO GRUPO 1,42.2917,-8.1136,254.93
CASTRO II - Castro Hydroelectric Power Plant Spain,41.575401,-6.1872,277.312
CEDILLO 1,39.663898,-7.54,284.29
CENTRAL HIDRAULICA DOMENO,42.6758,-1.2395,0.379
CERNADILLA,42.0208,-6.417,10.462
CIJARA 1,39.373001,-5.016,38.29
COFRENTES HYDRO,39.247002,-1.094,10.72
CORNATEL 1,42.471001,-6.813,62.572
CORTES 1,39.242199,-0.8782,0.132
Central Hidroelectrica de Conso,42.166873,-7.175245,2.191
Central de l'embassament de Darnius Boadella,42.340384,2.835059,2.786
Central de l'embassament de La Baells,42.118262,1.879835,4.318
Central de l'embassament de Pasteral I,41.984496,2.600533,27.558
Central de l'embassament de Sant Ponç,41.962683,1.605052,1.954
Central de l'embassament de Sau,41.967619,2.414155,24.433
Central de l'embassament de Susqueda,41.98538,2.571035,27.558
Chanza,37.558668,-7.520417,15.407
Contreras,39.545417,-1.502917,8.729
DOIRAS 1 - Doiras Hydroelectric Power Plant Spain,43.386002,-6.825,51.519
DUQUE,36.919998,-3.344,0.811
EL PUEYO,42.729062,-0.305922,2.489
ENTREPENAS 1,40.493,-2.75,10.201
ERISTE 1,42.5899,0.4927,3.583
ESCALES 1,42.3161,0.7463,9.061
EUME 1,43.403999,-8.043,10.814
Ebro,42.974583,-4.04875,4.75
El Cairat,41.570798,1.864241,25.657
Estany gento sallente,42.500623,0.989212,0.393
FLIX 1,41.2331,0.5472,622.152
FRIEIRA,42.155998,-8.193,299.144
GRADO I 1,42.164001,0.241,29.863
GUADALMENA 1,38.356998,-2.921,4.317
Gabriel galan,40.221274,-6.133104,15.472
García de Sola/PUERTO PENA,39.145417,-5.18625,44.382
Gobantes,36.95558,-4.798108,4.763
Guijo granadilla,40.180133,-6.142519,15.472
Guillena GUILLENA GR 1 GENERAC,37.567315,-6.049541,12.366
IZNAJAR 1,37.276001,-4.387,12.451
Ibon de Ip,42.708,-0.496,0.33
Itoiz,42.80375,-1.362083,13.39
JM ORIOL 1 - Jose Maria de Oriol (Alcantara) Hydroelectric Power Plant Spain,39.730301,-6.8849,236.949
LA BARCA 1,43.352001,-6.201,33.203
LA SERENA,38.912998,-5.413,22.178
LAFORTUNADA CINQUETA 1,42.5741,0.1824,6.257
"LAFORTUNADA-CINCA GR,1",42.570999,0.202,6.257
LANUZA 1,42.709,-0.304,3.871
LAS CONCHAS 1,41.944,-8.035,18.97
LAS ONDINAS 1,42.8427,-6.4701,9.421
LAS PICADAS 1,40.333,-4.249,10.361
Los Peares,42.465,-7.724,95.035
MEDIANO 1,42.317001,0.2,24.448
MENUZA,41.3217,-0.3508,459.799
MEQUINENZA,41.368999,0.274,469.894
MIRANDA 1 (HC),43.330833,-6.203333,10.413
MONTEFURADO 3,42.391111,-7.2175,27.763
MORALETS GR 1 GENERAC,42.569,0.757,1.306
Montamara,42.673534,1.235138,0.592
Muela,39.243581,-0.931709,32.591
NUEVO CHORRO,36.914799,-4.771129,9.15
Nansa Falls (Peña de Bejo hdam - Rozadio ror - Celis ror - Herrerías ror),43.133094,-4.388444,1.883
