name,latitude,longitude,ndvi,discharge,ndwi,precipitation,slope_degrees,ndbi,mndwi,label
Bjørdal,62.134077,6.298791,0.6559305191040039,0.147,,6.645901639344264,3.088252782821656,,,1
Bjørgelva,69.144622,17.945353,0.4449219703674316,0.736,,4.185519125683061,10.024466514587402,,,1
Bjørkåsen,68.327861,16.786002,0.7123710513114929,2.975,,5.496721311475408,4.49025297164917,,,1
Bjørndalen,61.821713,5.799066,0.4114363193511963,2.473,,7.125409836065568,10.98195743560791,,,1
Bjørndalselva,61.5096,6.287082,0.568612277507782,1.026,,7.910109289617488,6.8680830001831055,,,1
Blanda,65.4158,-19.8198,0.4593892991542816,44.212,,2.658469945355192,3.342336416244507,,,1
Blasjön,64.741667,14.254444,0.7171845436096191,1.425,,3.4330601092896136,3.4656098,,,1
Bleiloch,50.524385,11.714387,0.2239069193601608,10.391,,2.4420765027322413,6.6651458740234375,,,1
Blybergs kraftverk,61.146912,14.146147,0.1988035589456558,73.16,,2.154371584699455,3.5475192,,,1
Blådalselva,60.764629,5.385733,0.6211208701133728,0.561,,8.119672131147539,6.592024326324463,,,1
Blåfalli III H,59.874602,6.073856,0.6700266599655151,11.589,,10.152459016393443,13.480728149414062,,,1
Blåfalli III L,59.874725,6.074131,0.6614590287208557,11.589,,10.152459016393443,13.675463676452637,,,1
Blåfalli IV,59.930933,6.197613,0.5368361473083496,0.177,,9.456830601092898,12.67408561706543,,,1
Blåfalli V,59.919097,6.187562,0.4556989371776581,3.885,,9.456830601092898,10.656852722167969,,,1
Blåfalli Vik,59.844023,5.994117,0.6576768755912781,0.387,,8.910655737704918,16.89445686340332,,,1
Boavista,41.358,-8.4491,0.6079885959625244,25.549,,4.262841530054641,7.5687594,,,1
Boazzo,45.947196,10.62107,0.2760955989360809,4.491,,5.12896174863388,20.170860290527344,,,1
Bobingen M1,48.26,10.8,0.7832943201065063,23.835,,3.233060109289617,2.8877408504486084,,,1
Bocac Hydroelectric Power Plant Bosnia and Herzegovina,44.5075,17.1618,0.2190023511648178,51.816,0.027471814,3.012841530054645,13.569040298461914,,,1
Bocki,46.840964,8.632146,0.7327117919921875,0.667,,7.18360655737705,10.807564,,,1
Boden Boden Hydroelectric Power Station Sweden - Boden Hydroelectric Power Station Sweden,65.8078,21.6716,0.0661429315805435,505.337,,2.0068306010928976,2.4988687,,,1
Bodendorf mur,47.107688,14.065071,0.4471549391746521,29.966,-0.3707091,3.022404371584701,12.59714698791504,,,1
Bodendorf paal,47.107717,14.065156,0.4526539444923401,29.966,-0.37622175,3.022404371584701,12.724569320678713,,,1
Boen Foss,58.245048,8.1401,0.1292353570461273,56.393,,5.154098360655738,7.667263984680176,,,1
Boffetto,46.158333,9.938056,0.5949682593345642,48.121,,5.186612021857924,8.720577239990234,,,1
Bogna,64.228736,12.025878,0.6768632531166077,0.106,,4.633060109289616,8.506656646728516,,,1
Boguchanskaya,58.6944,99.1489,0.0605772510170936,,,1.6453551912568305,3.712096929550171,,,1
Bolarque 1/2/3,40.362584,-2.819307,0.2775556743144989,17.963,,1.55792349726776,12.925957,,,1
Bolognano,42.246389,13.953889,0.5140331983566284,2.119,,2.028142076502733,4.079948425292969,,,1
Bondo,46.333996,9.551213,0.7044735550880432,7.051,,5.193442622950817,14.638567,,,1
Bonnac,43.1723,1.5878,0.8571677803993225,16.266,-0.7678054,2.4532786885245925,9.992596626281738,,,1
Bonnevaux,46.2948,6.6664,0.7555058598518372,3.877,-0.66861534,4.005191256830603,11.321232795715332,,,1
Bordogna,45.950833,9.712778,0.5586807131767273,4.666,,6.909289617486341,15.45041561126709,,,1
Borgund,61.061044,7.822617,0.6729155778884888,12.592,,4.299726775956286,13.438694953918455,,,1
Borisoglebskaya HPP,69.6433,30.1375,0.2837372720241546,150.493,,1.5426229508196712,4.8950424,,,1
Borregaard,59.276365,11.129869,0.1634978801012039,652.862,,3.315573770491805,4.185392379760742,,,1
Bort BORT 1 - Bort Les Orgues Hydroelectric Power Station France,45.41269,2.49862,0.4789298772811889,18.549,-0.4519193,3.666393442622948,11.28641414642334,,,1
Bortel oberstufe,46.293451,8.088159,0.7433649301528931,0.237,,5.772131147540985,20.324636,,,1
Borçka Dam,41.3507,41.6834,0.0488219559192657,180.463,,5.563661202185792,9.895458,,,1
Bouca Bouca - Bouca Hydroelectric Power Plant Portugal,39.854,-8.2197,0.4361817836761474,34.845,,3.1060109289617475,11.588162,,,1
Bourg les valence BOURG les VALENCE - Bourg Les Valence Hydroelectric Power Station France,44.96128,4.87221,-0.0486386939883232,1342.985,0.19885543,2.7379781420765017,1.991287112236023,,,1
Bourg-de-Sirod,46.725278,5.958056,0.7330399751663208,7.201,-0.6433454,5.118852459016395,10.367443084716797,,,1
Bourg-et-Comin,49.4027,3.6594,0.776415228843689,0.085,-0.68429464,2.93934426229508,5.678863048553467,,,1
Bouvante,44.935556,5.257222,0.6344385743141174,0.548,-0.55989724,3.859016393442625,16.662399291992188,,,1
Bouçoais-Sonim,41.7277,-7.1954,0.4144672751426697,13.601,,2.545628415300548,11.758299,,,1
Boyabat Dam,41.3391,35.0033,0.1689067929983139,202.307,,1.3172131147540984,17.095053,,,1
Bozel,45.441875,6.637755,0.656814455986023,5.49,-0.58493,4.583879781420765,14.64466381072998,,,1
Boštanj HE Bostanj 1 - Bostanj Hydroelectric Power Plant Slovenia,46.01704,15.28121,0.1455790996551513,133.458,,2.778415300546447,6.174618,,,1
Bragadas,41.5413,-7.7891,0.4191180169582367,32.086,,4.895081967213112,9.918619,,,1
Braskereidfoss,60.706254,11.791752,0.0754553452134132,239.926,,2.4234972677595645,3.89346981048584,,,1
Brassac,43.612,2.5118,0.8312533497810364,7.472,-0.76690704,3.940437158469943,13.504467010498049,,,1
Bratsberg,63.357887,10.447937,0.7600351572036743,82.107,,4.307923497267761,10.169713020324709,,,1
Bratsk HPP,56.2861,101.7842,0.0408916510641574,0.069,,1.12103825136612,5.06979,,,1
Brattingfoss,64.046234,11.082015,0.6590369343757629,13.168,,4.097540983606559,7.315639019012451,,,1
Brattset,62.802952,10.017076,0.7825079560279846,0.131,,3.416393442622952,11.50151252746582,,,1
Braulio,46.514722,10.403611,0.5314036011695862,0.315,,3.571311475409835,22.25533676147461,,,1
Braunau-Simbach,48.244,13.006,0.0237654820084571,600.366,0.41536114,2.97431693989071,1.7800387144088743,,,1
Bregnier cordon Bregnier-Cordon Hydroelectric Power Station France - Bregnier-Cordon Hydroelectric Power Station France,45.654,5.605,0.3572285771369934,444.313,-0.28575268,3.510109289617488,3.06508469581604,,,1
Breiava,59.159053,6.612866,0.4689584374427795,10.051,,7.732786885245902,8.721981048583984,,,1
Breivikelva,67.054756,14.478863,0.5884200930595398,0.411,,6.896174863387981,10.24641227722168,,,1
Bremgarten zufikon,47.343654,8.345628,0.1516320556402206,129.931,,3.839617486338796,4.475394,,,1
Brennerwerk-M1,47.126999,11.453,0.1755220293998718,9.081,-0.18661678,3.792896174863388,8.409161567687988,,,1
Brens-Virigin Hydroelectric Power Station France - Brens-Virigin Hydroelectric Power Station France,45.725,5.698,0.4793795049190521,0.693,-0.4039601,4.096721311475411,2.946920871734619,,,1
Bressanone,46.715033,11.655979,0.388671875,12.826,,2.822131147540986,2.810208559036255,,,1
Brežice,45.89888,15.5882,0.0971834734082222,165.777,,2.934153005464481,1.5050144,,,1
Briançon/Pont Blady,44.8996,6.649,0.6819179654121399,3.13,-0.61055505,2.969672131147543,14.842827796936035,,,1
Brigels tavanasa/Mutteins,46.758062,9.071746,0.5890512466430664,24.532,,3.625136612021858,15.668953,,,1
Brillanne & Brillanne I & II Hydroelectric Power Station France - Brillanne I & II Hydroelectric Power Station France,43.921,5.925,0.3759616315364837,1.112,-0.39512125,2.5224043715847,7.034865856170654,,,1
Broc,46.609858,7.109307,0.5976671576499939,4.322,,4.7622950819672125,6.2113566,,,1
Brokke,59.12481,7.5063,0.7227125763893127,69.073,,4.7581967213114735,8.068702697753906,,,1
Brommat BROMMAT 6/7,44.76793,2.68415,0.7109925150871277,2.498,-0.64940965,4.088524590163934,17.660369873046875,,,1
Brossasco,44.567222,7.3525,0.5780612230300903,6.369,,3.792622950819674,11.247124671936035,,,1
Brousse-le-Château,44.0062,2.6383,0.6853361129760742,1.168,-0.640085,2.83169398907104,9.715717315673828,,,1
Brulandsfoss,61.435682,5.915368,0.2876850664615631,52.887,,8.206557377049183,8.784459114074707,,,1
Brummbach linthal,46.927641,9.002304,0.477259486913681,6.626,,5.7907103825136605,8.372033,,,1
Brunico,46.79343,11.983386,0.4835429787635803,8.196,,2.606557377049181,9.438746452331545,,,1
Brunstad,62.284418,6.67713,0.6744561791419983,0.74,,5.796448087431692,8.019094467163086,,,1
Bruvollelva,64.266277,12.294282,0.6615450382232666,2.35,,3.924590163934424,5.126667022705078,,,1
Brynge,63.258889,18.332222,0.5477684140205383,11.188,,2.170765027322404,3.7647,,,1
Brzeg dolny waly slaskie Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland - Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland,51.2605,16.7656,0.2735102474689483,173.598,,1.9144808743169413,3.1212301,,,1
Brødbølfoss,60.033452,12.371142,0.6640394330024719,4.435,,2.555464480874316,2.5554957389831543,,,1
Brügg,47.119146,7.2581,0.3735535144805908,215.799,,3.7461748633879752,2.6888676,,,1
Brąswałd,53.84,20.4041,0.6889097094535828,18.614,,1.7396174863387983,5.6152635,,,1
Buchs altendorf,47.156997,9.467101,0.6398062705993652,0.814,,5.195901639344261,11.436499,,,1
Budeasa,44.91625,24.82125,0.1421882510185241,9.48,,1.5734972677595618,0.65555525,,,1
Bujaleuf,45.8025,1.614444,0.6721276640892029,4.178,-0.60155296,3.7396174863387937,7.915683746337891,,,1
Bullerforsen,60.508889,15.436944,0.1720023602247238,278.831,,1.9136612021857928,3.1210055,,,1
Bureyskaya/Bureiskaya,50.269167,130.313333,0.1155041232705116,0.036,,1.8967213114754105,9.189729690551758,,,1
Bussento,40.1304,15.511,0.6567705273628235,1.814,,3.86448087431694,10.653762817382812,,,1
Bussolengo,45.478333,10.8425,0.3663228750228882,176.497,,4.09398907103825,3.604074954986572,,,1
Buzy,43.1411,-0.4466,0.8471393585205078,0.57,-0.7450879,5.15928961748634,2.997566699981689,,,1
Byafossen,64.038142,11.552689,0.4168934524059295,0.221,,3.9945355191256806,4.849921703338623,,,1
Byreyskaya HPP,50.27,130.3136,0.0208757910877466,0.036,,1.8967213114754105,8.320227,,,1
Byrkjelo,61.733639,6.508575,0.4587902724742889,6.897,,6.719398907103822,2.4151179790496826,,,1
Byrte,59.496878,7.829058,0.6774481534957886,2.98,,4.048907103825134,15.240942001342772,,,1
Bärenburg,46.590192,9.421427,0.2983962893486023,16.642,,4.61639344262295,15.070122,,,1
Bärenwerk,47.216667,12.816667,0.6781951785087585,0.409,-0.60990644,4.438251366120217,23.834152221679688,,,1
Båtsvatn,68.090128,17.716649,0.3849455118179321,0.358,,4.919672131147538,5.440252780914307,,,1
Böckstein,47.799406,13.04399,0.0467928163707256,107.458,-0.06614257,4.180054644808744,8.978297233581543,,,1
Bösdornau Boesdornau-KW - Boesdornau Hydroelectric Power Plant Austria,47.15192,11.833298,0.4864238202571869,8.064,-0.44648236,4.752185792349724,16.107385635375977,,,1
Bözingen,47.154509,7.266551,0.4977116286754608,4.769,,3.7461748633879752,6.774385,,,1
Bøhnsdalen,60.286995,11.194128,0.460649698972702,10.481,,3.072131147540983,5.865328788757324,,,1
Bøylefoss,58.596229,8.716276,0.2797733247280121,0.407,,4.2054644808743165,6.085365295410156,,,1
Búrfell,64.1052,-19.8335,0.2491421401500702,0.444,,4.219398907103828,4.9727463722229,,,1
Búðarháls,64.2355,-19.3707,0.0737944394350051,0.121,,3.768032786885245,4.171481132507324,,,1
Bürglen unterschächen,46.876529,8.663372,0.4173005819320678,4.715,,7.18360655737705,12.493808,,,1
C.H. ARNOYA,42.233093,-8.126675,0.7988424301147461,16.473,,2.987978142076504,13.952061,,,1
C.H. MILLARES II GRUPO 1,39.25,-0.7667,0.3535301089286804,32.956,,1.5139344262295076,18.90626,,,1
C.H. RIALB 2.,41.93929,1.19562,0.2178061008453369,25.098,,2.024043715846996,6.9836483,,,1
C.H. SAHECHORES,42.6325,-5.2025,0.4550225138664245,19.531,,1.770218579234973,3.2537184,,,1
CALDES 2,42.5046,0.8006,0.4207607507705688,0.12,,3.403825136612023,8.98645,,,1
CALIMANESTI (Olt),45.240308,24.346887,0.2549870014190674,119.501,,2.1516393442622967,1.7389182,,,1
CAMARASA II 1,41.8749,0.8781,0.1404549926519394,0.073,,1.9540983606557365,7.957636,,,1
CANELLES,41.958,0.634,0.7300586104393005,0.092,,2.060382513661203,12.9628315,,,1
CARNESTI  I,45.535967,22.87017,0.4520372152328491,3.312,,2.56912568306011,1.3247259,,,1
CARNESTI  II,45.546616,22.879027,0.446711927652359,3.312,,2.56912568306011,1.3618649,,,1
CASTREJON 1,39.852001,-4.474,0.140867069363594,77.931,,1.4661202185792357,3.0447307,,,1
CASTRELO GRUPO 1,42.2917,-8.1136,0.3860852718353271,254.93,,2.940710382513662,5.5574975,,,1
CASTRO II - Castro Hydroelectric Power Plant Spain,41.575401,-6.1872,0.250803530216217,277.312,,1.6420765027322413,15.13084,,,1
CEDILLO 1,39.663898,-7.54,0.2362566739320755,284.29,,2.032513661202187,11.970036,,,1
CENTRAL HIDRAULICA DOMENO,42.6758,-1.2395,0.3637223243713379,0.379,,2.9762295081967216,3.6227055,,,1
CERBURENI,45.192216,24.661323,0.4348026514053345,4.606,,1.829508196721312,3.0092812,,,1
CERNADILLA,42.0208,-6.417,0.3396164774894714,10.462,,2.0013661202185804,2.4093099,,,1
CHE MALAIA,45.35365,24.02453,0.3600819408893585,0.095,,2.3073770491803285,10.000886,,,1
CHE MOTRU,45.134775,22.806895,0.5741055607795715,0.771,,2.750000000000001,12.993529,,,1
CHE RAUL ALB,45.156224,22.410357,-0.1306656152009964,1.405,,1.948360655737705,14.286142,,,1
CIJARA 1,39.373001,-5.016,0.144444927573204,38.29,,1.8770491803278693,9.432142,,,1
CINDESTI,45.272651,26.70468,0.2476181834936142,33.387,,1.759289617486339,1.923793,,,1
CLABUCET,45.5661,25.0937,-0.0115137910470366,1.424,,2.668032786885247,17.398258,,,1
CLOPOTIVA,45.498403,22.842011,0.5533505082130432,2.824,,2.56912568306011,1.493623,,,1
COFRENTES HYDRO,39.247002,-1.094,0.2733403742313385,10.72,,1.250273224043716,6.6933913,,,1
COO,50.3849,5.8618,0.5524788498878479,9.471,-0.50743127,3.809016393442621,10.558272361755373,,,1
CORNATEL 1,42.471001,-6.813,0.3846741020679474,62.572,,2.1868852459016384,11.688151,,,1
CORTES 1,39.242199,-0.8782,0.4914647340774536,0.132,,1.1434426229508197,3.02913,,,1
COSTISA,46.770213,26.61912,0.4446359276771545,0.301,,1.980054644808744,1.0852004,,,1
CURTEA DE ARGES,45.144537,24.670473,0.2575680315494537,5.274,,1.829508196721312,1.51122,,,1
Cabril Cabril - G1 - Cabril Hydroelectric Power Plant Portugal,39.91727,-8.13244,0.3449597954750061,32.481,,3.441256830601093,13.562084,,,1
Cadarese,46.262983,8.327813,0.7080100774765015,11.077,,5.484153005464477,15.095087051391602,,,1
Caderousse CADEROUSSE - Caderousse Hydroelectric Power Station France,44.09606,4.72329,0.0835441052913665,1503.757,0.24101941,2.866393442622949,2.281276226043701,,,1
Caffaro,45.820785,10.52707,0.379867285490036,3.321,,4.829234972677596,7.555563926696777,,,1
Cairo Montenotte,44.3938,8.2787,0.3170203268527984,2.888,,4.245081967213114,5.580663204193115,,,1
Cajarc,44.4939,1.8384,0.7285376191139221,0.132,-0.65514153,3.289344262295084,8.158435821533203,,,1
Cakovec Hydroelectric Power Plant Croatia Croatia,46.3113,16.4945,0.2233176827430725,0.586,-0.23759957,2.205191256830602,1.922548770904541,,,1
Calancasca/Sassello,46.239208,9.11855,0.7272291779518127,17.415,,5.216120218579235,15.31483,,,1
Caldeirao Caldeirao - Caldeirao Hydroelectric Power Plant Portugal,40.5316,-7.3297,0.151378720998764,0.44,,2.8297814207650287,10.311982,,,1
Calheta,32.746111,-17.149167,0.5920363068580627,0.114,,3.2286885245901664,19.307234,,,1
Calice,46.09518,8.28085,0.6311658024787903,0.225,,5.587978142076501,9.591267585754396,,,1
Calimanesti,45.074583,24.364583,0.2629735171794891,125.173,,1.7650273224043722,1.4804608,,,1
Calore,40.973333,14.983611,0.645571768283844,4.428,,2.206557377049181,5.774668216705322,,,1
Calypso,45.235311,6.439914,0.5197699069976807,18.526,-0.44545957,3.813661202185792,15.122493743896484,,,1
Cambeyrac Cambeyrac Hydroelectric Power Station France - Cambeyrac Hydroelectric Power Station France,44.655,2.574,0.4225172996520996,51.116,-0.30425385,4.250546448087429,14.858993530273438,,,1
Campan,42.9617,0.2164,0.6985772252082825,0.927,-0.6288503,5.809016393442624,18.181150436401367,,,1
Campliccioli,46.060376,8.114612,0.295943021774292,2.211,,5.587978142076501,8.289056777954102,,,1
Campo,46.221592,9.449839,0.4508232772350311,22.327,,5.216120218579235,4.440001487731934,,,1
Campo moro,46.26958,9.872099,0.3259427845478058,4.227,,3.9617486338797807,16.059226989746094,,,1
Campocologno,46.231495,10.144438,0.5039488077163696,7.792,,4.839071038251364,17.639791,,,1
Canedo,41.6204,-7.7394,0.7851685881614685,3.684,,2.737704918032789,9.174995,,,1
Caneva,45.968611,12.441389,0.6140949130058289,0.437,,4.613934426229508,4.123202323913574,,,1
Canicada Canicada - Canicada Hydroelectric Power Plant Portugal,41.653,-8.231,0.2718006372451782,22.671,,5.626775956284151,12.309021,,,1
Canterno,43.475754,12.628657,0.4128306210041046,1.388,,2.677049180327869,6.092036724090576,,,1
Caoria,46.2,11.683333,0.7760494351387024,1.067,,5.063934426229508,18.7224349975586,,,1
Capdenac,44.5849,2.066,0.7923558354377747,103.261,-0.68678194,3.635792349726776,8.226262092590332,,,1
Capljina Pumped Storage Power Plant Bosnia and Herzegovina,43.0133,17.8041,0.4441128075122833,1.044,-0.4034993,3.324863387978142,8.30815601348877,,,1
Capriati UP_CAPRIATI_1,41.476824,14.128279,0.5074877738952637,0.576,,3.11448087431694,2.881370782852173,,,1
Cardano UP_CARDANO_1,46.494973,11.395485,0.3842863440513611,53.467,,3.5327868852459043,15.22175121307373,,,1
Cargiaca,41.7322,9.0412,0.8220927715301514,0.804,-0.75110763,3.4254098360655747,14.882871627807615,,,1
Carona,46.02139,9.78285,0.3255386650562286,0.14,,6.234426229508195,18.18448829650879,,,1
Caroso Borzonasca,44.42463,9.395171,0.6916478872299194,0.893,,5.651639344262291,16.80364990234375,,,1
Carrapatelo Carrapatelo - G1 - Carrapatelo Hydroelectric Power Plant Portugal,41.0849,-8.1306,0.0842050313949585,525.391,,4.216939890710382,9.27129,,,1
Carregal,40.8072,-8.2438,0.754368245601654,1.195,,3.6240437158469954,21.130684,,,1
Carsfad,55.14352,-4.18933,0.6508464813232422,12.55,,4.06748633879781,3.2307932,,,1
Cashlie,56.5475,-4.429444,0.6784184575080872,5.505,,4.997814207650272,8.562102,,,1
Cassino,41.553333,13.839444,0.4436982274055481,0.696,,3.354098360655738,7.498892307281494,,,1
Cassley CASS-1,58.168611,-4.729167,0.5449752807617188,5.102,,3.699726775956282,2.511056,,,1
Castasegna,46.336098,9.515437,0.65328449010849,7.051,,5.193442622950817,17.538263,,,1
Castel giubileo,41.988333,12.4975,0.1031959280371666,1.275,,2.473770491803279,3.29218864440918,,,1
Castel madama,41.973522,12.868485,0.2359959781169891,11.75,,2.582786885245902,8.097566604614258,,,1
Castelbello,46.628316,10.906664,0.4245245158672333,31.558,,5.221311475409837,5.184421062469482,,,1
Casteldelf,44.58963,7.069818,0.4469340443611145,3.729,,6.0142076502732245,10.510860443115234,,,1
Castelletto,45.969722,12.351389,0.486827403306961,0.328,,4.514207650273226,3.65026593208313,,,1
Castelnau lassouts Castelnau-Lassouts Hydroelectric Power Station France - Castelnau-Lassouts Hydroelectric Power Station France,44.505,2.874,0.5520173907279968,25.156,-0.5007957,3.788524590163933,10.86324405670166,,,1
Castelo bode Castelo Bode - G1 - Castelo do Bode Hydroelectric Power Plant Portugal,39.5429,-8.3188,0.206021174788475,49.499,,2.2117486338797816,8.529931,,,1
Castillon Castillon Hydroelectric Power Station France - Castillon Hydroelectric Power Station France,43.878,6.538,0.3775001764297485,8.397,-0.1686497,3.00464480874317,9.803512573242188,,,1
Castillon-en-Couserans,42.9142,1.02833,0.7319349646568298,2.943,-0.61310863,4.11967213114754,11.92421054840088,,,1
Castirla Hydroelectric Power Station France - Castirla Hydroelectric Power Station France,42.38,9.134,0.6104024648666382,4.481,-0.56578183,2.526229508196722,19.7526969909668,,,1
Castrocucco,39.9896,15.8081,0.3859392702579498,4.09,,4.351092896174864,14.488746643066406,,,1
Casuzze,38.073333,13.36,0.4316071271896362,0.72,,2.120765027322405,10.984670639038086,,,1
Catapereiro,41.0912,-7.2715,0.2912227511405945,2.261,,1.954644808743171,9.265837,,,1
